OSHPD_ID,FAC_NAME,SURG_IP,OP_RM_MIN_IP,SURG_OP,OP_RM_MIN_OP,OP_RM_IP_ONLY,OP_RM_OP_ONLY,OP_RM_IP_AND_OP,OP_RM_TOTL,AMB_SURG_PROG,BIRTHS_LIVE_TOTL,BIRTHS_LIVE_<5LBS_8OZ,BIRTHS_LIVE_<3LBS_5OZ,ABC_OP_PROG,ABC_LDR,ABC_LDRP,BIRTHS_LIVE_ABC,BIRTHS_LIVE_C_SEC,LICENSURE_CVSURG_SVCS,CVSURG_LIC_OP_RM,CVSURG_WITH_ECBPASS_PED,CVSURG_WITHOUT_ECBPASS_PED,CVSURG_WITH_ECBPASS_ADLT,CVSURG_WITHOUT_ECBPASS_ADLT,CVSURG_WITH_ECBPASS_TOTL,CVSURG_WITHOUT_ECBPASS_TOTL,CVSURG_CABG_TOTL,CATH_CARD_RM,CATH_IP_PED_DX_VIS,CATH_IP_PED_THER_VIS,CATH_OP_PED_DX_VIS,CATH_OP_PED_THER_VIS,CATH_IP_ADLT_DX_VIS,CATH_IP_ADLT_THER_VIS,CATH_OP_ADLT_DX_VIS,CATH_OP_ADLT_THER_VIS,CATH_DX_VIS_TOTL,CATH_THER_VIS_TOTL,CARDIAC_CATH_DX_PROC,MYOCARDIAL_BIOPSY,PACEMKR_PERM_IMPL,OTH_PERM_PACEMAKER_PROC,ICD_IMPLANTATION,OTH_ICD_PROCEDURES,PCI_WITH_STENT,PCI_WITHOUT_STENT,ATHERECTOMY_PTCRA,THROMBO_AGT,PTBV,DX_EP_STUDY,CATHETER_ABLATION,PERIPHERAL_VASCULAR_ANGIOGRAPHY,PERIPHERAL_VASCULAR_INTERVENTIONAL,CAROTID_STENTING,INTRA_AORTIC_BALLOON_PUMP_INS,CATHETER_BASED_VENTRICULAR_INS,OTHR_CATH_PROC,CATH_TOTL,EQUIP_ACQ_OVER_500K,EQUIP_01_DESCRIP,EQUIP_01_VALUE,EQUIP_01_ACQUI_DT,EQUIP_01_ACQUI_MEANS,EQUIP_02_DESCRIP,EQUIP_02_VALUE,EQUIP_02_ACQUI_DT,EQUIP_02_ACQUI_MEANS,EQUIP_03_DESCRIP,EQUIP_03_VALUE,EQUIP_03_ACQUI_DT,EQUIP_03_ACQUI_MEANS,EQUIP_04_DESCRIP,EQUIP_04_VALUE,EQUIP_04_ACQUI_DT,EQUIP_04_ACQUI_MEANS,EQUIP_05_DESCRIP,EQUIP_05_VALUE,EQUIP_05_ACQUI_DT,EQUIP_05_ACQUI_MEANS,EQUIP_06_DESCRIP,EQUIP_06_VALUE,EQUIP_06_ACQUI_DT,EQUIP_06_ACQUI_MEANS,EQUIP_07_DESCRIP,EQUIP_07_VALUE,EQUIP_07_ACQUI_DT,EQUIP_07_ACQUI_MEANS,EQUIP_08_DESCRIP,EQUIP_08_VALUE,EQUIP_08_ACQUI_DT,EQUIP_08_ACQUI_MEANS,EQUIP_09_DESCRIP,EQUIP_09_VALUE,EQUIP_09_ACQUI_DT,EQUIP_09_ACQUI_MEANS,EQUIP_10_DESCRIP,EQUIP_10_VALUE,EQUIP_10_ACQUI_DT,EQUIP_10_ACQUI_MEANS,CAP_EXP_OVER_1MIL,PROJ_01_DESCRIP_CAP_EXP,PROJ_01_PROJTD_CAP_EXP,PROJ_01_OSHPD_PROJ_NO,PROJ_02_DESCRIP_CAP_EXP,PROJ_02_PROJTD_CAP_EXP,PROJ_02_OSHPD_PROJ_NO,PROJ_03_DESCRIP_CAP_EXP,PROJ_03_PROJTD_CAP_EXP,PROJ_03_OSHPD_PROJ_NO,PROJ_04_DESCRIP_CAP_EXP,PROJ_04_PROJTD_CAP_EXP,PROJ_04_OSHPD_PROJ_NO,PROJ_05_DESCRIP_CAP_EXP,PROJ_05_PROJTD_CAP_EXP,PROJ_05_OSHPD_PROJ_NO
106362041,HI-DESERT MEDICAL CENTER,390,35475,631,39802,0,2,3,5,No,477,14,0,No,,,0,155,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,No,,,,,,,,,,,,,,,
106364014,LOMA LINDA UNIVERSITY BEHAVIORAL MEDICINE CENTER,0,0,0,0,0,0,0,0,No,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,No,,,,,,,,,,,,,,,
106364050,CANYON RIDGE HOSPITAL,0,0,0,0,0,0,0,0,No,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,No,,,,,,,,,,,,,,,
106364121,BALLARD REHABILITATION HOSPITAL,0,0,0,0,0,0,0,0,No,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,Yes,HVAC upgrade,1200000,S-140357,,,,,,,,,,,,
106364188,KINDRED HOSPITAL - RANCHO,342,16461,455,12707,0,0,4,4,No,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,No,,,,,,,,,,,,,,,
106364265,KAISER FOUNDATION HOSPITAL - ONTARIO,2217,249588,3227,314379,2,8,4,14,Yes,2258,159,23,No,,,0,681,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,No,,,,,,,,,,,,,,,
106370658,SCRIPPS MERCY HOSPITAL - CHULA VISTA,1940,237483,2164,174768,0,0,4,4,Yes,1794,79,9,No,,,0,536,CATH LAB,0,0,0,0,0,0,0,0,1,0,0,0,0,335,210,220,97,555,307,608,0,71,54,50,44,140,12,3,1,0,0,0,97,19,0,13,1,26,1139,Yes,Siemens 64 slice flash CT,1233154,12/31/15,Purchase,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,Yes,Build Out for Siemens 64 slice flash CT,2449955,S142067-37-00,,,,,,,,,,,,
106370673,RADY CHILDRENS HOSPITAL - SAN DIEGO,6183,810240,13821,1069560,0,0,16,16,Yes,0,0,0,No,,,0,0,CV SURG,1,8,11,0,0,8,11,13,1,309,142,187,86,0,0,0,0,496,228,0,0,40,0,11,0,127,0,0,0,0,309,0,0,96,0,0,0,141,724,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,No,,,,,,,,,,,,,,,
106370689,SHARP CORONADO HOSPITAL AND HEALTHCARE CENTER,865,112517,943,86097,0,1,3,4,Yes,1,1,0,No,,,1,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,Yes,OUTPATIENT PAVILION REMODEL PROJECT,12804796,H152384-37-00,,,,,,,,,,,,
106370694,SHARP MEMORIAL HOSPITAL,7228,1221361,14750,1383931,0,10,19,29,Yes,0,0,0,No,,,0,0,CV SURG,2,0,0,354,52,354,52,162,4,0,0,0,0,689,479,769,535,1458,1014,2049,190,243,86,112,82,680,65,14,0,42,1014,442,508,254,11,18,0,1020,6830,Yes,"BrainLabCranial, ENTSpineNavig",505316,5/29/15,Purchase,CT Toshiba - V-D01,1083181,9/1/15,Purchase,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,No,,,,,,,,,,,,,,,
106370695,SHARP MARY BIRCH HOSPITAL FOR WOMEN AND NEWBORNS,4425,198998,2839,229427,0,0,9,9,No,9664,972,238,No,,,0,3955,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,HUGS INFANT SECURITY SYS 15006,713992,6/30/15,Purchase,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,No,,,,,,,,,,,,,,,
106370714,GROSSMONT HOSPITAL,6530,862629,5661,517018,0,6,15,21,Yes,3639,192,13,No,,,0,1105,CV SURG,12,0,0,175,15,175,15,161,2,0,0,0,0,897,177,606,192,1503,369,1537,0,224,0,0,0,712,57,0,0,13,0,0,0,0,0,0,0,806,3349,Yes,Linear Accelerator,2771000,8/5/15,Purchase,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,Yes,Heart Vascular Center,22737085,"IL-103330-1,2,3",East Tower Renovation,8153142,SL-103326-0,,,,,,,,,
106370721,KINDRED HOSPITAL - SAN DIEGO,171,26600,0,0,2,0,0,2,No,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,No,,,,,,,,,,,,,,,
106370730,KAISER FOUNDATION HOSPITAL - SAN DIEGO,7014,915552,26896,2002443,0,14,15,29,Yes,4435,359,74,No,,,0,1466,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,Yes,Upgrade AH-13,4149413,S142853-37-00,Upgrade AH-10,2813008,S140343-37-00,Updrade AH -11  AH-12,4330994,S141871-37-00,Emergency Departme4nt Upgrade,3433717,S132580-37-00 and S141784-37-00,Upgrade Sewer Line,2797532,
106370744,SCRIPPS MERCY HOSPITAL,6502,951900,5210,467700,0,0,16,16,Yes,2059,103,8,No,,,0,539,CV SURG,2,0,3,197,119,197,122,129,2,0,0,0,0,454,322,315,259,769,581,784,0,139,96,64,46,309,21,21,2,0,98,82,308,42,0,10,1,97,2120,Yes,SonialVision Flouroscopy Unit,978858,1/1/15,Purchase,GE Digital Cath Lab NO.1,919335,1/1/15,Purchase,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,Yes,Fire Alarm Replacement (Mercy),5300000,P-2011-00073,OR 1 Lights and AC NO.41,1176472,S140786-37,C35-12262 Cath Lab NO.1 GE Digital Lab,1224510,,Pyxis Medstation (Mercy),1902904,,,,
106370745,SHARP MESA VISTA HOSPITAL,0,0,0,0,0,0,0,0,No,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,Yes,CAP2 Modernization Improvement,11164015,P-2012-01133,,,,,,,,,,,,
106370749,ALVARADO PARKWAY INSTITUTE B.H.S.,0,0,0,0,0,0,0,0,No,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,No,,,,,,,,,,,,,,,
106370771,SCRIPPS MEMORIAL HOSPITAL - LA JOLLA,5558,1049909,6513,664529,0,4,20,24,Yes,3782,220,14,No,,,0,1364,CV SURG,4,0,1,560,88,560,89,359,9,0,0,3,3,769,650,2121,1591,2893,2244,2826,0,395,284,299,143,1086,56,37,4,9,801,721,415,63,0,49,6,687,7881,Yes,Tomosynthesis Unit,513092,1/1/15,Purchase,Brainlab Navigation Equipment-Neurosurgery,980000,1/1/15,Purchase,OptiMedica Catalys Precision Laser System,579000,6/1/15,Purchase,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,Yes,SPCI Emergency Department,35011352,S150490-37,OB Remodel,4250000,S151806-37-00,Nurse Call System - OB,1200000,P-2012-01082,Pharmacy Relocation USP 797 into SPCI,7003599,S151249-37-00,,,
106370780,TRI-CITY MEDICAL CENTER,3750,574260,3069,313380,0,0,12,12,Yes,2497,118,17,No,,,0,0,CV SURG,2,0,0,98,0,98,0,73,2,0,0,0,0,280,292,252,326,532,618,754,0,178,65,74,14,232,21,0,0,0,27,70,0,0,0,18,0,35,1488,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,No,,,,,,,,,,,,,,,
106370782,UNIVERSITY OF CALIF-SAN DIEGO MEDICAL CENTER,4795,860013,4186,421276,0,0,15,15,Yes,2467,320,117,Yes,,YES,292,795,CV SURG,11,0,1,0,5,0,6,0,2,0,0,0,0,118,95,4,0,122,95,89,0,3,0,0,0,89,1,0,0,0,0,0,2,0,0,7,0,6,197,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,Yes,4487 MCH S-48 Replacement (Hillcrest),2341000,SL102490-0,,,,,,,,,,,,
106370787,PROMISE HOSPITAL OF SAN DIEGO,258,4929,602,18637,0,0,2,2,Yes,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,No,,,,,,,,,,,,,,,
106370875,SHARP CHULA VISTA MEDICAL CENTER,2691,369480,3233,277140,4,5,0,9,Yes,2891,177,34,Yes,YES,,1834,1057,CV SURG,2,0,0,109,40,109,40,56,2,0,0,0,0,608,402,330,659,938,1061,938,0,179,5,76,96,591,40,0,0,0,162,395,50,15,2,21,0,627,3197,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,Yes,Ocean View Tower,239000000,I150020,,,,,,,,,,,,
106370977,POMERADO HOSPITAL,1403,148483,2092,160321,0,0,4,4,Yes,1244,44,3,No,,,0,383,NEITHER,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,No,,,,,,,,,,,,,,,
106371256,SCRIPPS GREEN HOSPITAL,5153,889135,4811,452968,0,0,12,12,No,0,0,0,No,,,0,0,CV SURG,4,0,0,151,71,151,71,79,5,0,0,1,1,651,742,1569,1168,2221,1911,2171,2,209,149,89,67,1097,170,87,1,30,361,347,260,139,0,24,7,1379,6589,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,No,,,,,,,,,,,,,,,
106371394,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS,2444,323051,2276,190632,0,0,4,4,No,2089,96,9,No,,,0,638,CATH LAB,0,0,0,0,0,0,0,0,1,0,0,0,0,309,236,67,69,376,305,369,0,76,58,28,17,160,5,6,4,1,26,6,155,77,0,14,0,37,1039,Yes,Anethesia machines,609838,5/1/15,Purchase,Pyxis Medication,1091543,10/1/15,Purchase,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,No,,,,,,,,,,,,,,,
106374024,AURORA SAN DIEGO,0,0,0,0,0,0,0,0,No,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,No,,,,,,,,,,,,,,,
106374049,SHARP MCDONALD CENTER,0,0,0,0,0,0,0,0,No,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,No,,,,,,,,,,,,,,,
106374063,ALVARADO HOSPITAL MEDICAL CENTER,0,0,0,0,0,0,0,0,No,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,No,,,,,,,,,,,,,,,
106374094,VIBRA HOSPITAL OF SAN DIEGO,0,0,0,0,0,0,0,0,No,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,No,,,,,,,,,,,,,,,
106374141,"UCSD-La Jolla, John M/Sally B Thornton Hosp AND Sulpizo Cardiovascular Center",4753,1179579,2864,304688,0,0,11,11,Yes,0,0,0,No,,,0,0,CV SURG,11,2,0,459,482,461,482,203,7,0,3,3,5,650,1007,1596,688,2249,1703,2555,316,142,91,103,94,619,14,0,0,0,27,378,238,96,9,37,0,765,5484,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,No,,,,,,,,,,,,,,,
106380842,JEWISH HOME,0,0,0,0,0,0,0,0,No,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,No,,,,,,,,,,,,,,,
106380857,KAISER FOUNDATION HOSPITAL - SAN FRANCISCO,3383,692208,7896,747866,0,0,12,12,Yes,2840,284,51,No,,,0,798,CV SURG,3,0,0,568,241,568,241,345,4,0,0,0,0,248,832,136,685,384,1517,383,6,45,10,5,0,903,0,0,1,37,0,0,2,13,2,0,0,0,1407,Yes,Cath Lab,774485,6/19/15,Purchase,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,No,,,,,,,,,,,,,,,
106380865,LAGUNA HONDA HOSPITAL AND REHABILITATION CENTER,0,0,0,0,0,0,0,0,No,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,No,,,,,,,,,,,,,,,
106380868,LANGLEY PORTER PSYCHIATRIC INSTITUTE,0,0,0,0,0,0,0,0,No,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,No,,,,,,,,,,,,,,,
106380895,UCSF MEDICAL CENTER AT MOUNT ZION,145,38526,4026,483936,0,0,10,10,Yes,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Lumeria 700 MIcroscope,552132,7/29/15,Purchase,Optima CT,705022,3/2/15,Purchase,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,Yes,MZ Physical Therapy Expansion (15-828),2000000,na,MZ B1 Endoscopy Expansion (15-833),2703098,na,MZ 2330 Post Street Pediatric Primary Care Expansion,1600000,na,MZ A 3 Surgery Center (15-950),1834000,na,,,
106380939,SAN FRANCISCO GENERAL HOSPITAL,0,0,0,0,0,0,0,0,,0,0,0,,,,0,0,CATH LAB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106380960,ST. FRANCIS MEMORIAL HOSPITAL,1660,269600,1620,112484,0,0,9,9,Yes,0,0,0,No,,,0,0,CATH LAB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,Yes,Relocation and Expansion of Bothin Burn Center,16400000,,,,,,,,,,,,,
106380964,CALIFORNIA PACIFIC MEDICAL CENTER - ST. LUKES CAMPUS,819,91982,1041,84598,0,0,8,8,Yes,900,29,0,No,,,0,223,CATH LAB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,No,,,,,,,,,,,,,,,
106382715,CHINESE HOSPITAL,395,51335,1770,86242,0,0,2,2,Yes,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,No,,,,,,,,,,,,,,,
106390922,LODI MEMORIAL HOSPITAL - WEST,0,0,0,0,0,0,0,0,No,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,No,,,,,,,,,,,,,,,
106390923,LODI MEMORIAL HOSPITAL,1984,180719,2944,227623,0,0,6,6,No,1050,28,3,No,,,0,380,CATH LAB,0,0,0,0,0,0,0,0,1,0,0,0,0,140,0,34,0,174,0,174,0,0,0,0,0,0,0,0,0,0,0,0,22,72,0,0,0,523,791,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,No,,,,,,,,,,,,,,,
106391010,SAN JOAQUIN GENERAL HOSPITAL,2869,364108,3880,238756,0,0,7,7,No,1667,127,16,No,,,0,485,CATH LAB,0,0,0,0,0,0,0,0,1,0,0,0,0,174,0,158,0,332,0,221,0,21,12,26,10,0,0,0,0,0,0,0,26,2,0,0,0,9,327,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,No,,,,,,,,,,,,,,,
106391042,ST. JOSEPHS MEDICAL CENTER OF STOCKTON,3338,543672,4077,336631,0,7,9,16,Yes,2535,206,28,No,,,0,690,CV SURG,2,0,0,253,84,253,84,263,3,0,0,0,0,1010,444,1219,408,2229,852,2224,0,121,49,106,72,568,60,19,0,0,5,102,265,474,33,56,8,101,4263,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,No,,,,,,,,,,,,,,,
106391056,SUTTER TRACY COMMUNITY HOSPITAL,676,57121,1660,127134,0,0,4,4,Yes,718,39,8,No,,,0,261,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,No,,,,,,,,,,,,,,,
106392232,ST. JOSEPHS BEHAVIORAL HEALTH CENTER,0,0,0,0,0,0,0,0,No,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,No,,,,,,,,,,,,,,,
106400466,"MARIAN REGIONAL MEDICAL CENTER, ARROYO GRANDE",913,105530,726,79886,0,0,3,3,Yes,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,No,,,,,,,,,,,,,,,
106400524,SIERRA VISTA REGIONAL MEDICAL CENTER,1766,281640,1977,190950,0,0,7,7,Yes,1333,89,21,No,,,0,479,CATH LAB,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,30,36,30,39,36,0,10,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,76,147,Yes,EUS,563611,12/30/15,Purchase,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,No,,,,,,,,,,,,,,,
106400548,TWIN CITIES COMMUNITY HOSPITAL,1207,145440,1616,135653,0,0,5,5,Yes,654,28,4,No,,,0,152,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,No,,,,,,,,,,,,,,,
106404046,SAN LUIS OBISPO CO PSYCHIATRIC HEALTH FACILITY,0,0,0,0,0,0,0,0,No,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,No,,,,,,,,,,,,,,,
106410782,SAN MATEO MEDICAL CENTER,894,98991,2083,132911,0,0,3,3,Yes,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,No,,,,,,,,,,,,,,,
