OSHPD_ID,FAC_NAME,FAC_ADDRESS_ONE,FAC_ADDRESS_TWO,FAC_CITY,FAC_ZIPCODE,FAC_PHONE,FAC_ADMIN_NAME,FAC_OPER_CURRYR,BEG_DATE,END_DATE,PARENT_NAME,PARENT_ADDRESS_ONE,PARENT_ADDRESS_TWO,PARENT_CITY,PARENT_STATE,PARENT_ZIP_9,REPORT_PREP_NAME,LIC_STATUS,LIC_STATUS_DATE,LIC_ORIG_DATE,REPORT_STATUS,MGT_COMPANY,TRAUMA_CTR,TEACH_HOSP,MCAL_PROVIDER_NO,MCARE_PROVIDER_NO,ACLAIMS_NO,ASSEMBLY_DIST,SENATE_DIST,CONGRESS_DIST,CENS_TRACT,MED_SVC_STUDY_AREA,LACO_SVC_PLAN_AREA,HEALTH_SVC_AREA,COUNTY,LICENSE_NO,FACILITY_LEVEL,LONGITUDE,LATITUDE,TYPE_LIC,TYPE_CNTRL,TYPE_SVC_PRINCIPAL,MED_SURG_BED_LIC,MED_SURG_LICBED_DAY,MED_SURG_DIS,MED_SURG_CENS_DAY,PERINATL_BED_LIC,PERINATL_LICBED_DAY,PERINATL_DIS,PERINATL_CENS_DAY,PED_BED_LIC,PED_LICBED_DAY,PED_DIS,PED_CENS_DAY,ICU_BED_LIC,ICU_LICBED_DAY,ICU_DIS,ICU_TFR_INHOSP,ICU_CENS_DAY,CCU_BED_LIC,CCU_LICBED_DAY,CCU_DIS,CCU_TFR_INHOSP,CCU_CENS_DAY,RESP_BED_LIC,RESP_LICBED_DAY,RESP_DIS,RESP_TFR_INHOSP,RESP_CENS_DAY,BURN_BED_LIC,BURN_LICBED_DAY,BURN_DIS,BURN_TFR_INHOSP,BURN_CENS_DAY,NICU_BED_LIC,NICU_LICBED_DAY,NICU_DIS,NICU_TFR_INHOSP,NICU_CENS_DAY,REHAB_BED_LIC,REHAB_LICBED_DAY,REHAB_DIS,REHAB_CENS_DAY,GAC_BED_LIC_SUBTOTL,GAC_LICBED_DAY_SUBTOTL,GAC_DIS_SUBTOTL,GAC_CENS_DAY_SUBTOTL,CHEM_BED_LIC,CHEM_LICBED_DAY,CHEM_DIS,CHEM_CENS_DAY,PSY_BED_LIC,PSY_LICBED_DAY,PSY_DIS,PSY_CENS_DAY,SN_BED_LIC,SN_LICBED_DAY,SN_DIS,SN_TFR_INHOSP,SN_CENS_DAY,IC_BED_LIC,IC_LICBED_DAY,IC_DIS,IC_CENS_DAY,IC_DEV_DISBL_BED_LIC,IC_DEV_DISBL_LICBED_DAY,IC_DEV_DISBL_DIS,IC_DEV_DISBL_CENS_DAY,HOSP_BED_LIC_TOTL,HOSP_LICBED_DAY_TOTL,HOSP_DIS_TOTL,HOSP_CENS_DAY_TOTL,CHEM_GAC_BED_LIC,CHEM_GAC_DIS,CHEM_GAC_CENS_DAY,CHEM_PSY_BED_LIC,CHEM_PSY_DIS,CHEM_PSY_CENS_DAY,NEWBORN_NURSRY_BASSINETS,NEWBORN_NURSRY_INFANTS,NEWBORN_NURSRY_CENS_DAY,BED_SWING_SN,PSY_LCK_CENS_PATIENT,PSY_OPN_CENS_PATIENT,PSY_CENS_PATIENT_TOTL,PSY_CENS_PATIENT_<=17,PSY_CENS_PATIENT_18-64,PSY_CENS_PATIENT_=65,PSY_CENS_PATIENT_TOTL,PSY_CENS_PATIENT_MCAR,PSY_CENS_PATIENT_MNG_MCAR,PSY_CENS_PATIENT_MCAL,PSY_CENS_PATIENT_MNG_MCAL,PSY_CENS_PATIENT_CO_INDIG,PSY_CENS_PATIENT_OTHR_THIRDPTY,PSY_CENS_PATIENT_MNG_OTHR_THIRDPTY,PSY_CENS_PATIENT_SHDOYL,PSY_CENS_PATIENT_OTHR_INDIG,PSY_CENS_PATIENT_OTHR_PAYER,PSY_CENS_PATIENT_TOTL,PSY_PROG_SHDOYL,HOSPICE_PROG,HOSPICE_CLASS_GAC_BED,HOSPICE_CLASS_SN_BED,HOSPICE_CLASS_IC_BED,INPATIENT_PALLIATIVE_CARE_PROG_OFFERED,INPATIENT_PALLIATIVE_CARE_PROG_NURSES,INPATIENT_PALLIATIVE_CARE_PROG_NURSES_CERTIFIED,INPATIENT_PALLIATIVE_CARE_PROG_PHYSICIAN,INPATIENT_PALLIATIVE_CARE_PROG_PHYSICIAN_CERTIFIED,INPATIENT_PALLIATIVE_CARE_PROG_SOCIAL_WORKER,INPATIENT_PALLIATIVE_CARE_PROG_SOCIAL_WORKER_CERTIFIED,INPATIENT_PALLIATIVE_CARE_PROG_CHAPLAINS,OUTPATIENT_PALLIATIVE_CARE_SERV_OFFERED,EMSA_TRAUMA_CTR_DESIG,EMSA_TRAUMA_PEDS_CTR_DESIG,ED_LIC_LEVL_BEGIN,ED_LIC_LEVL_END,ED_ANESTH_AVAIL24HRS,ED_ANESTH_AVAIL_ON_CALL,ED_LAB_SVCS_AVAIL24HRS,ED_LAB_SVCS_AVAIL_ON_CALL,ED_OP_RM_AVAIL24HRS,ED_OP_RM_AVAIL_ON_CALL,ED_PHARM_AVAIL24HRS,ED_PHARM_AVAIL_ON_CALL,ED_PHYSN_AVAIL24HRS,ED_PHYSN_AVAIL_ON_CALL,ED_PSYCH_ER_AVAIL24HRS,ED_PSYCH_ER_AVAIL_ON_CALL,ED_RADIOL_SVCS_AVAIL24HRS,ED_RADIOL_SVCS_AVAIL_ON_CALL,EMS_VISITS_NON_URGENT_NOT_ADMITTED,EMS_VISITS_NON_URGENT_ADMITTED,EMS_VISITS_URGENT_NOT_ADMITTED,EMS_VISITS_URGENT_ADMITTED,EMS_VISITS_MODERATE_NOT_ADMITTED,EMS_VISITS_MODERATE_ADMITTED,EMS_VISITS_SEVERE_NOT_ADMITTED,EMS_VISITS_SEVERE_ADMITTED,EMS_VISITS_CRITICAL_NOT_ADMITTED,EMS_VISITS_CRITICAL_ADMITTED,EMS_NO_ADM_VIS_TOTL,EMS_ADM_VIS_TOTL,ED_TRAFFIC_TOTL,EMS_STATION,EMS_NON_EMERG_VIS,EMS_REGISTERS_NO_TREAT,EMS_AMB_DIVERS,EMS_AMB_DIVERS_JAN_HOURS,EMS_AMB_DIVERS_FEB_HOURS,EMS_AMB_DIVERS_MAR_HOURS,EMS_AMB_DIVERS_APR_HOURS,EMS_AMB_DIVERS_MAY_HOURS,EMS_AMB_DIVERS_JUN_HOURS,EMS_AMB_DIVERS_JUL_HOURS,EMS_AMB_DIVERS_AUG_HOURS,EMS_AMB_DIVERS_SEP_HOURS,EMS_AMB_DIVERS_OCT_HOURS,EMS_AMB_DIVERS_NOV_HOURS,EMS_AMB_DIVERS_DEC_HOURS,EMS_AMB_DIVERS_TOTL_HOURS
106281047,QUEEN OF THE VALLEY MEDICAL CENTER,1000 TRANCAS STREET,,NAPA,94558,707-252-4411,Walt Mickens,Yes,1/1/15,12/31/15,,,,,,,Joan Bump,Open,3/8/58,3/8/58,,,Level III,NO,,,110000041,4,3,5,6055200602,112.1,,03 - North Bay,Napa,110000060,Parent Facility,-122.296,38.32363,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,133,48545,4791,20277,22,8030,757,1912,0,0,0,0,36,13140,299,933,3428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2190,130,0,1096,14,5110,257,2920,211,77015,6234,29633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,77015,6234,29633,0,0,0,0,0,0,8,635,1340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,Yes,YES,,,Yes,1,0,1,1,1,0,1,No,LEVEL III,0,Basic,Basic,,YES,YES,,,YES,,YES,YES,,,YES,YES,,475,3,4313,13,13256,55,7782,2785,947,153,26773,3009,29782,18,0,1137,No,0,0,0,0,0,0,0,0,0,0,0,0,0
106291023,SIERRA NEVADA MEMORIAL HOSPITAL,155 GLASSON WAY,,GRASS VALLEY,95945,530-274-6000,Katherine A. Medeiros,Yes,1/1/15,12/31/15,Dignity Health,"185 Berry Street, Suite 300",,San Francisco,CA,94107,Carolyn Canady,Open,12/24/58,12/24/58,,,,NO,,,230000262,1,1,1,6057000501,113,,02 - Golden Empire,Nevada,230000152,Parent Facility,-121.04748,39.22932,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,90,32850,4350,17668,10,3650,499,1177,0,0,0,0,2,730,64,250,784,2,730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,37960,4913,19629,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,104,37960,4913,19629,0,0,0,0,0,0,10,503,1101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,No,,,,Yes,0,0,0,0,2,0,1,No,0,0,Basic,Basic,,YES,YES,,,YES,,YES,YES,,,,YES,,301,2,3707,3,11025,37,7957,371,4421,3753,27411,4166,31577,18,0,1185,No,0,0,0,0,0,0,0,0,0,0,0,0,0
106300225,ORANGE COAST MEMORIAL MEDICAL CENTER,9920 TALBERT AVENUE,,FOUNTAIN VALLEY,92708,714-378-7000,Marcia Manker,Yes,1/1/15,12/31/15,Memorial Health Services,17360 Brookhurst St,,Fountain Valley,CA,92708,Melinda Hanks,Open,2/1/86,2/1/86,,,,NO,,,60000208,72,34,48,6059099232,116j,,13 - Orange,Orange,60000066,Parent Facility,-117.95524,33.70162,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,164,59860,9825,32673,21,7665,1686,4221,0,0,0,0,21,7665,425,947,5857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4380,125,14,930,0,0,0,0,218,79570,12061,43681,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,218,79570,12061,43681,0,0,0,0,0,0,20,1488,3266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,No,,,,Yes,0,0,1,1,1,0,1,No,0,0,Basic,Basic,,YES,YES,,,YES,YES,,YES,,,,YES,,772,4,6790,17,12967,88,5768,5787,413,1071,26710,6967,33677,14,0,654,Yes,155,37,13,41,45,56,73,41,28,29,19,76,613
106301097,"PACIFIC ORANGE HOSPITAL, LLC",3350 WEST BALL ROAD,,ANAHEIM,92804,,,No,1/1/15,12/31/15,,,,,,,Alex Chism,Suspense,1/31/13,8/5/65,,,,NO,,,60000001,65,29,46,6059087801,116c,,13 - Orange,Orange,60000079,Parent Facility,-118.00706,33.81716,General Acute Care,0,,7,2555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2555,0,0,0,0,0,0,94,34310,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,101,36865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,0,0,0,0,
106301098,AHMC ANAHEIM REGIONAL MEDICAL CENTER,1111 WEST LA PALMA AVENUE,,ANAHEIM,92801,714-774-1450,Patrick Petre,Yes,1/1/15,12/31/15,AHMC Healthcare,500 East Main St.,,Alhambra,CA,91801,Patti Spitler,Open,2/18/58,2/18/58,,,,NO,,,60000002,69,29,46,6059086601,116l,,13 - Orange,Orange,60000080,Parent Facility,-117.93248,33.84725,General Acute Care,Investor - Partnership,General Medical / Surgical,153,55845,8727,35264,27,9855,1506,2990,0,0,0,0,22,8030,882,967,4437,10,3650,632,725,2606,0,0,0,0,0,0,0,0,0,0,11,4015,220,189,2377,0,0,0,0,223,81395,11967,47674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,81395,11967,47674,0,0,0,0,0,0,12,1413,2563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,No,,,,No,0,0,0,0,0,0,0,No,0,0,Basic,Basic,,YES,YES,,,YES,YES,,YES,,,YES,YES,,1939,8,13904,120,9273,660,6703,6219,1170,3551,32989,10558,43547,31,0,339,Yes,126,92,102,61,31,55,66,74,35,28,53,166,889
106301155,COLLEGE HOSPITAL COSTA MESA,301 VICTORIA STREET,,COSTA MESA,92627,949-574-3319,Susan Taylor,Yes,1/1/15,12/31/15,College Hospital Enterprises,11627 Telegraph Road,,Santa Fe Springs,CA,90670,Kasey Giordano,Open,9/5/68,9/5/68,,,,NO,,,60000008,74,37,48,6059063702,116p,,13 - Orange,Orange,60000100,Parent Facility,-117.91303,33.65249,General Acute Care,Investor - individual,Psychiatric,23,8395,1023,4283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,8395,1023,4283,0,0,0,0,99,36135,2520,37276,0,0,0,0,0,0,0,0,0,0,0,0,0,122,44530,3543,41559,0,0,0,0,0,0,0,0,0,0,93,0,93,7,86,0,93,2,0,88,0,0,0,3,0,0,0,93,Yes,No,,,,No,0,0,0,0,0,0,0,No,0,0,0,0,,YES,,YES,,YES,,YES,YES,,,YES,,YES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0
106301167,KINDRED HOSPITAL - SANTA ANA,1901 NORTH COLLEGE AVENUE,,SANTA ANA,92706,714-564-7800,Brooke Saunders,Yes,1/1/15,12/31/15,Kindred Healthcare,680 South Fourth Avenue,,Louisville,KY,40202,Marceil Taylor,Open,12/7/56,12/7/56,,,,NO,,,930001607,69,34,46,6059075302,116h,,13 - Orange,Orange,930000084,Consolidated Facility,-117.89175,33.76153,General Acute Care,Investor - Corporation,General Medical / Surgical,47,17155,427,15861,0,0,0,0,0,0,0,0,7,2555,74,158,2238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,19710,501,18099,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,54,19710,501,18099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,No,,,,No,0,0,0,0,0,0,0,No,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0
106301175,FOUNTAIN VALLEY REGIONAL HOSPITAL AND MEDICAL CENTER - EUCLID,17100 EUCLID STREET,,FOUNTAIN VALLEY,92708,714-966-7200,B. Joseph Badalian,Yes,1/1/15,12/31/15,Tenet Healthcare Corporation,1445 Ross Ave.,Ste. 1400,Dallas,TX,75202-2703,Kris Ludington,Open,11/1/71,11/1/71,,,,NO,,,60000011,72,34,48,6059099229,116j,,13 - Orange,Orange,60000109,Parent Facility,-117.93694,33.71546,General Acute Care,Investor - Corporation,General Medical / Surgical,183,66795,12168,55674,38,13870,3741,9769,13,4745,1369,3376,36,13140,772,1305,10803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,8395,521,0,6597,0,0,0,0,293,106945,18571,86219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293,106945,18571,86219,0,0,0,0,0,0,55,3320,7226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,No,,,,No,0,0,0,0,0,0,0,No,0,0,Basic,Basic,YES,,YES,,YES,,YES,,YES,,,YES,YES,,3194,183,3612,9,15122,28,15714,2943,2975,7130,40617,10293,50910,25,0,1295,Yes,118,4,1,5,4,3,3,2,11,3,2,11,167
106301188,ANAHEIM GLOBAL MEDICAL CENTER,1025 SOUTH ANAHEIM BLVD.,,ANAHEIM,92805,714-953-2335,Shela Kaneshiro,Yes,1/1/15,12/31/15,"KPC Healthcare, Inc.",1301 N. Tustin Ave,,Santa Ana,CA,92705,Janeth Bautista,Open,12/29/72,12/29/72,,,,NO,,,60000074,69,34,46,6059087405,116l,,13 - Orange,Orange,60000117,Parent Facility,-117.90921,33.8209,General Acute Care,Investor - Corporation,General Medical / Surgical,35,12775,1982,8440,37,13505,392,1337,0,0,0,0,22,8030,158,346,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1825,0,0,0,0,0,0,0,99,36135,2532,11177,0,0,0,0,90,32730,2653,23961,0,0,0,,0,0,0,0,0,0,0,0,0,189,68865,5185,35138,0,0,0,0,0,0,14,915,1978,0,82,0,82,0,70,12,82,15,6,0,53,7,0,0,0,0,1,82,Yes,No,,,,No,0,0,0,0,0,0,0,No,0,0,Basic,Basic,,YES,YES,,,YES,,YES,YES,,,YES,YES,,720,0,2232,16,2853,37,2143,64,375,1196,8323,1313,9636,11,0,843,Yes,79,36,46,21,22,24,28,21,26,14,12,43,372
106301209,HUNTINGTON BEACH HOSPITAL,17772 BEACH BOULEVARD,,HUNTINGTON BEACH,92647,714-229-6871,Wanda Ruben,Yes,1/1/15,12/31/15,Prime Healthcare Services,3300 East Guasti Road,,Ontario,CA,91761,Phong Nguyen,Open,4/3/67,4/3/67,,,,NO,,,60000015,72,34,48,6059099212,116s,,13 - Orange,Orange,60000124,Parent Facility,-117.98895,33.70442,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,94,34310,2782,9634,0,0,0,0,0,0,0,0,6,2190,78,164,919,6,2190,77,163,918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,38690,2937,11471,0,0,0,0,25,9125,304,5695,0,0,0,,0,0,0,0,0,0,0,0,0,131,47815,3241,17166,0,0,0,0,0,0,0,0,0,0,13,0,13,0,10,3,13,10,0,3,0,0,0,0,0,0,0,13,No,No,,,,No,0,0,0,0,0,0,0,No,0,0,Basic,Basic,YES,,YES,,YES,,YES,,YES,,YES,,YES,,974,0,312,0,4270,3,5012,251,4627,2821,15195,3075,18270,12,0,657,No,0,0,0,0,0,0,0,0,0,0,0,0,0
106301248,LOS ALAMITOS MEDICAL CENTER,3751 KATELLA AVENUE,,LOS ALAMITOS,90720,562-598-1311,KENT CLAYTON,Yes,1/1/15,12/31/15,TENET HEALTHSYSTEMS INC,1445 ROSE AVENUE SUITE 1400,,DALLAS,TX,75202,Clay Farell,Open,11/22/68,11/22/68,,,,NO,,,60000025,72,34,47,6059110108,116e,,13 - Orange,Orange,60000142,Parent Facility,-118.0674,33.80327,General Acute Care,Investor - Corporation,General Medical / Surgical,113,41245,7279,27809,12,4380,1272,2966,0,0,0,0,9,3285,312,639,3618,8,2920,226,443,2547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,51830,9089,36940,0,0,0,0,25,9125,378,7994,0,0,0,,0,0,0,0,0,0,0,0,0,167,60955,9467,44934,0,0,0,0,0,0,19,1264,2564,0,20,0,20,0,3,17,20,19,0,1,0,0,0,0,0,0,0,20,No,No,,,,No,0,0,0,0,0,0,0,No,0,0,Basic,Basic,,YES,YES,,,YES,YES,,YES,,,YES,YES,,1861,3,958,0,7917,3,10639,619,4427,5273,25802,5898,31700,20,0,1621,Yes,199,80,37,39,26,77,35,13,24,40,50,26,646
106301262,MISSION HOSPITAL REGIONAL MEDICAL CENTER,27700 MEDICAL CENTER ROAD,,MISSION VIEJO,92691,949-364-1400,EILEEN HAUBL,Yes,1/1/15,12/31/15,ST JOSEPH HEALTH SYSTEM,3345 MICHELSON DR,,IRVINE,CA,92612,Louise Pham,Open,8/10/71,8/10/71,,,Level II,NO,,,60000060,73,36,45,6059032022,115.2a,,13 - Orange,Orange,60000146,Parent Facility,-117.66768,33.56279,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,217,79205,11834,41929,43,15695,2658,7564,0,0,0,0,36,13140,449,1052,5273,27,9855,595,1583,7789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,8030,477,4930,345,125925,16013,67485,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,345,125925,16013,67485,0,0,0,0,0,0,19,2625,6033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,No,,,,Yes,2,0,3,1,0,0,2,No,LEVEL II,0,Basic,Basic,YES,,YES,,YES,,YES,,YES,,,,YES,,860,0,1977,0,23264,0,4535,0,2010,9528,32646,9528,42174,33,860,1406,Yes,150,110,39,28,38,11,8,30,32,40,9,59,554
106301304,NEWPORT BAY HOSPITAL,1501 EAST 16TH STREET,,NEWPORT BEACH,92663,949-650-9750-133,James E. Parkhurst,Yes,1/1/15,12/31/15,Beacon Healthcare Services,1501 E. 16th Street,,Newport Beach,CA,92663,Nina Swenson,Open,1/7/58,1/7/58,,,,NO,,,60000193,74,37,48,6059063400,116d,,13 - Orange,Orange,60000160,Parent Facility,-117.90654,33.62218,Acute Psychiatric,State,Psychiatric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,12986,890,11315,0,0,0,,0,0,0,0,0,0,0,0,0,36,12986,890,11315,0,0,0,0,0,0,0,0,0,0,30,0,30,0,7,23,30,28,2,0,0,0,0,0,0,0,0,30,No,No,,,,No,0,0,0,0,0,0,0,No,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0
106301340,ST. JOSEPH HOSPITAL - ORANGE,1100 WEST STEWART DRIVE,,ORANGE,92868,714-771-8020,Steve Moreau,Yes,1/1/15,12/31/15,St .Joseph Health System,3345 Michelson Drive,,Irvine,CA,92612,JULIE LEWIS,Open,10/27/64,10/27/64,,,,NO,,,60000067,68,37,46,6059076000,116h,,13 - Orange,Orange,60000172,Parent Facility,-117.86516,33.7823,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,291,106215,12628,47396,89,32485,4986,13013,0,0,0,0,20,7300,691,1657,8216,20,7300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420,153300,18305,68625,0,0,0,0,37,13505,2081,9562,0,0,0,0,0,0,0,0,0,0,0,0,0,457,166805,20386,78187,0,0,0,0,0,0,51,4912,9558,0,10,16,26,0,25,1,26,7,0,3,0,0,7,9,0,0,0,26,No,Yes,YES,,,Yes,2,2,2,2,1,0,0,No,0,0,Basic,Basic,YES,,YES,,YES,,YES,,YES,,YES,,YES,,1739,4,6390,3,40098,156,16444,6418,3299,5282,67970,11863,79833,53,0,3172,Yes,61,32,29,10,13,5,12,70,43,6,46,52,379
106301342,ST. JUDE MEDICAL CENTER,101 EAST VALENCIA MESA DRIVE,,FULLERTON,92835,714-992-3000,Lee Penrose,Yes,1/1/15,12/31/15,St Joseph Hoag Health,3345 Michelson Drive,,Irvine,CA,92612,Kathy-ellen Fitzgerald,Open,5/13/57,5/13/57,,,,NO,,,60000068,65,29,39,6059001706,116f,,13 - Orange,Orange,60000173,Parent Facility,-117.92851,33.89349,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,222,81030,10210,42667,33,12045,2228,6114,0,0,0,0,52,18980,990,3468,12173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5110,222,36,2300,30,10950,642,8877,351,128115,14292,72131,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,351,128115,14292,72131,0,0,0,0,0,0,12,1963,4076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,Yes,YES,,,Yes,4,2,6,0,0,0,5,Yes,0,0,Basic,Basic,,YES,YES,,,YES,YES,,YES,,,YES,YES,,181,0,3228,26,41799,6637,16976,1331,1688,569,63872,8563,72435,36,0,193,Yes,42,35,18,11,7,17,10,5,18,6,13,11,193
106301379,WEST ANAHEIM MEDICAL CENTER,3033 WEST ORANGE AVENUE,,ANAHEIM,92804,714-229-6871,Vig Narbutas,Yes,1/1/15,12/31/15,Prime Healthcare Services,3300 East Guasti Road,,Ontario,CA,91761,Phong Nguyen,Open,8/5/64,8/5/64,,,,NO,,,60000016,65,29,46,6059086902,116c,,13 - Orange,Orange,60000182,Parent Facility,-117.99492,33.82482,General Acute Care,Investor - Limited Liability Company,General Medical / Surgical,147,53655,5388,22525,0,0,0,0,0,0,0,0,10,3650,146,339,1774,10,3650,146,339,1773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,60955,5680,26072,0,0,0,0,30,10950,337,9009,22,8030,8,,3331,0,0,0,0,0,0,0,0,219,79935,6025,38412,0,0,0,0,0,0,0,0,0,0,23,0,23,0,2,21,23,23,0,0,0,0,0,0,0,0,0,23,No,No,,,,No,0,0,0,0,0,0,0,No,0,0,Basic,Basic,YES,,YES,,YES,,YES,,YES,,YES,,YES,,989,0,591,1,3587,5,7237,165,9785,5398,22189,5569,27758,24,0,2720,No,0,0,0,0,0,0,0,0,0,0,0,0,0
106301380,KINDRED HOSPITAL - WESTMINSTER,200 HOSPITAL CIRCLE,,WESTMINSTER,92683,714-893-4541,"Scott Rifkin, CEO",Yes,1/1/15,12/31/15,Kindred Healthcare,680 South Fourth Street,,Louisville,KY,40202,Tom Rowe,Open,9/15/59,9/15/59,,,,NO,,,60000017,72,34,47,6059099801,116s,,13 - Orange,Orange,60000183,Parent Facility,-117.99438,33.76301,General Acute Care,Investor - Corporation,General Medical / Surgical,93,33945,686,31644,0,0,0,0,0,0,0,0,16,5840,157,498,5341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,39785,843,36985,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,109,39785,843,36985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,No,,,,No,0,0,0,0,0,0,0,No,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0
106301566,ORANGE COUNTY GLOBAL MEDICAL CENTER,1001 NORTH TUSTIN AVENUE,,SANTA ANA,92705,714-953-2335,Shela Kaneshiro,Yes,1/1/15,12/31/15,"KPC Healthcare, Inc.",1301 N. Tustin Ave,,Santa Ana,CA,92705,Janeth Bautista,Open,4/19/75,4/19/75,,,Level II,NO,,,60000073,69,34,46,6059075504,116h,,13 - Orange,Orange,60000188,Parent Facility,-117.83398,33.75361,General Acute Care,Investor - Corporation,General Medical / Surgical,139,50735,4545,21317,52,18980,1696,4037,26,9490,0,0,42,15330,486,758,7346,0,0,0,0,0,0,0,0,0,0,7,2555,126,0,877,16,5840,138,16,1042,0,0,0,0,282,102930,6991,34619,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,282,102930,6991,34619,0,0,0,0,0,0,13,1649,3055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,No,,,,No,0,0,0,0,0,0,0,No,LEVEL II,0,Basic,Basic,YES,,YES,,YES,,YES,,YES,,,,YES,,1131,5,3455,13,5333,111,8162,243,1277,5053,19358,5425,24783,20,0,427,Yes,191,58,63,51,11,18,7,13,26,6,15,10,469
