facility.oshpd.id,facility.hospital.name,facility.street.address,facility.city.name,facility.zip.code,facility.county.name,facility.owner,facility.begin.date,facility.end.date,operating.rooms.surgery.recovery.services,surgeries.surgery.recovery.services,open.heart.surgeries.surgery.recovery.services,inpatient.surgeries.surgery.recovery.services,outpatient.surgeries.surgery.recovery.services,outpatient.surgeries,surgery.mins.surgery.recovery.services,open.heart.surgery.mins.surgery.recovery.services,inpatient.surgery.mins.surgery.recovery.services,outpatient.surgery.mins.surgery.recovery.services,gross.revenue.surgery.recovery.services,gross.revenue.total,net.revenue.surgery.recovery.services,net.revenue.total,net.profit.surgery.recovery.services,net.profit.total,gross.revenue.surgery.recovery.services.medicare.traditional,gross.revenue.surgery.recovery.services.medicare.managed,gross.revenue.surgery.recovery.services.medical.traditional,gross.revenue.surgery.recovery.services.medical.managed,gross.revenue.surgery.recovery.services.county.indigent.traditional,gross.revenue.surgery.recovery.services.county.indigent.managed,gross.revenue.surgery.recovery.services.other.third.parties.traditional,gross.revenue.surgery.recovery.services.other.third.parties.managed,gross.revenue.surgery.recovery.services.other.indigent,gross.revenue.surgery.recovery.services.other.payors,reporting.period.months,surgeries.surgery.recovery.services.month,open.heart.surgeries.surgery.recovery.services.month,inpatient.surgeries.surgery.recovery.services.month,outpatient.surgeries.surgery.recovery.services.month,outpatient.surgeries.month,surgery.mins.surgery.recovery.services.month,open.heart.surgery.mins.surgery.recovery.services.month,inpatient.surgery.mins.surgery.recovery.services.month,outpatient.surgery.mins.surgery.recovery.services.month,gross.revenue.surgery.recovery.services.month,gross.revenue.total.month,net.revenue.surgery.recovery.services.month,net.revenue.total.month,gross.revenue.surgery.recovery.services.medicare.traditional.month,gross.revenue.surgery.recovery.services.medicare.managed.month,gross.revenue.surgery.recovery.services.medical.traditional.month,gross.revenue.surgery.recovery.services.medical.managed.month,gross.revenue.surgery.recovery.services.county.indigent.traditional.month,gross.revenue.surgery.recovery.services.county.indigent.managed.month,gross.revenue.surgery.recovery.services.other.third.parties.traditional.month,gross.revenue.surgery.recovery.services.other.third.parties.managed.month,gross.revenue.surgery.recovery.services.other.indigent.month,gross.revenue.surgery.recovery.services.other.payors.month,net.profit.surgery.recovery.services.month,net.profit.total.month,gross.revenue.surgery.recovery.services.month.per.or,gross.revenue.surgery.recovery.services.month.per.surgery,gross.revenue.surgery.recovery.services.month.per.hour.of.surgery,net.revenue.surgery.recovery.services.month.per.or,net.revenue.surgery.recovery.services.month.per.surgery,net.revenue.surgery.recovery.services.month.per.hour.of.surgery,net.profit.surgery.recovery.services.month.per.or,net.profit.surgery.recovery.services.month.per.surgery,net.profit.surgery.recovery.services.month.per.hour.of.surgery,gross.revenue.surgery.recovery.services.indigent.month,gross.revenue.surgery.recovery.services.medical.month,gross.revenue.surgery.recovery.services.medicare.month,gross.revenue.surgery.recovery.services.other.month,gross.revenue.managed.month,gross.revenue.traditional.month,managed.traditional.ratio,proportion.revenue.indigent,proportion.revenue.other,proportion.revenue.medical,proportion.revenue.medicare
106100899,SAINT AGNES MEDICAL CENTER,1303 EAST HERNDON AVENUE,FRESNO,93720,Fresno County,TRINITY HEALTH,7/1/13,6/30/14,23,7653,621,4082,3571,7954,883232,109889,599230,284002,166903638,1612174034,39494322,410734073,378608,24595792,71910935,7907092,6427802,15770804,0,0,1376480,59731863,1257067,2521595,12,637.75,51.75,340.166666666667,297.583333333333,662.833333333333,73602.6666666667,9157.41666666667,49935.8333333333,23666.8333333333,13908636.5,134347836.166667,3291193.5,34227839.4166667,5992577.91666667,658924.333333333,535650.166666667,1314233.66666667,0,0,114706.666666667,4977655.25,104755.583333333,210132.916666667,31550.6666666667,2049649.33333333,604723.326086957,21808.916503332,11338.1515615376,143095.369565217,5160.63269306155,2682.94097134162,1371.76811594203,49.4718411080622,25.7197202999891,104755.583333333,1849883.83333333,6651502.25,5302494.83333333,6950813.25,6957823.25,0.998992500995193,0.00753169322768147,0.381237573743,0.133002529279799,0.478228203749519
106104047,FRESNO SURGICAL HOSPITAL,6125 NORTH FRESNO STREET,FRESNO,93710,Fresno County,FSC HOSPITAL,1/1/14,12/31/14,13,11329,0,2186,9143,9143,426269,0,168188,258081,179852796,266151192,43401918,64436214,23264473,5220549,56369178,10221896,322920,3928860,0,0,12835231,95232561,0,942150,12,944.083333333333,0,182.166666666667,761.916666666667,761.916666666667,35522.4166666667,0,14015.6666666667,21506.75,14987733,22179266,3616826.5,5369684.5,4697431.5,851824.666666667,26910,327405,0,0,1069602.58333333,7936046.75,0,78512.5,1938706.08333333,435045.75,1152902.53846154,15875.4343719658,25315.3941759781,278217.423076923,3831.04581163386,6109.08858021578,149131.237179487,2053.53279194986,3274.61856245704,0,354315,5549256.16666667,9084161.83333333,9115276.41666667,5872456.58333333,1.55220839648893,0,0.606106462754129,0.0236403330643801,0.370253204181491
106105029,FRESNO HEART AND SURGICAL HOSPITAL,15 E AUDUBON,FRESNO,93720,Fresno County,COMMUNITY MEDICAL CENTER,9/1/13,8/31/14,5,3582,263,2557,1025,3232,455460,71058,373080,82380,64032939,320496048,16671772,83713978,2166098,3730291,20648968,7058969,473704,762624,2066,0,336022,34459472,138612,152502,12,298.5,21.9166666666667,213.083333333333,85.4166666666667,269.333333333333,37955,5921.5,31090,6865,5336078.25,26708004,1389314.33333333,6976164.83333333,1720747.33333333,588247.416666667,39475.3333333333,63552,172.166666666667,0,28001.8333333333,2871622.66666667,11551,12708.5,180508.166666667,310857.583333333,1067215.65,17876.3090452261,8435.37597154525,277862.866666667,4654.31937465103,2196.25503886181,36101.6333333333,604.71747627024,285.350810169938,11723.1666666667,103027.333333333,2308994.75,2912333,3523422.08333333,1812656.16666667,1.94378953280071,0.00219696303491551,0.545781539091935,0.0193076878760789,0.43271380999707
106540816,TULARE REGIONAL MEDICAL CENTER,869 CHERRY STREET,TULARE,93724,Fresno County,TULARE LOCAL HEALTHCARE DISTRICT,7/1/13,6/30/14,4,4684,0,1339,3345,3345,235096,0,99675,135421,31916726,246535141,7378382,70940185,493720,4176676,6626808,844425,4905315,10257970,218556,416881,654099,7457180,30407,505085,12,390.333333333333,0,111.583333333333,278.75,278.75,19591.3333333333,0,8306.25,11285.0833333333,2659727.16666667,20544595.0833333,614865.166666667,5911682.08333333,552234,70368.75,408776.25,854830.833333334,18213,34740.0833333333,54508.25,621431.666666667,2533.91666666667,42090.4166666667,41143.3333333333,348056.333333333,664931.791666667,6813.98932536294,8145.62374519345,153716.291666667,1575.23099914603,1883.07295743016,10285.8333333333,105.405636208369,126.004695953993,55487,1263607.08333333,622602.75,718030.333333333,1581371.33333333,1078355.83333333,1.4664652283144,0.020861914220149,0.26996390544569,0.47508898625755,0.234085194076611
106121002,MAD RIVER COMMUNITY HOSPITAL,3800 JANES ROAD,ARCATA,95521,Humboldt County,AMERICAN HOSPITAL MANAGEMENT CORPORATION,7/1/13,6/30/14,3,1789,0,635,1154,1154,108681,0,44250,64431,19158739,153299887,5746498,48817675,2082183,785635,6252038,0,1423305,3360676,0,544007,6217480,0,521906,839327,12,149.083333333333,0,52.9166666666667,96.1666666666667,96.1666666666667,9056.75,0,3687.5,5369.25,1596561.58333333,12774990.5833333,478874.833333333,4068139.58333333,521003.166666667,0,118608.75,280056.333333333,0,45333.9166666667,518123.333333333,0,43492.1666666667,69943.9166666667,173515.25,65469.5833333333,532187.194444444,10709.1889323644,10577.0497143015,159624.944444444,3212.12856344326,3172.49454826511,57838.4166666667,1163.88093907211,1149.51997129213,88826.0833333333,398665.083333333,521003.166666667,588067.25,325390.25,1271171.33333333,0.255976705474269,0.0556358641348995,0.368333583958736,0.249702289905406,0.32632826200096
106121051,REDWOOD MEMORIAL HOSPITAL,3300 RENNER AVENUE,FORTUNA,95540,Humboldt County,ST. JOSEPH HEALTH SYSTEM,7/1/13,6/30/14,3,2538,0,355,2183,2183,149671,0,46155,103516,44215906,158125043,10843130,42602830,6134517,10269169,20322906,196426,2021815,4072343,0,384999,1756573,14470488,632648,357708,12,211.5,0,29.5833333333333,181.916666666667,181.916666666667,12472.5833333333,0,3846.25,8626.33333333334,3684658.83333333,13177086.9166667,903594.166666667,3550235.83333333,1693575.5,16368.8333333333,168484.583333333,339361.916666667,0,32083.25,146381.083333333,1205874,52720.6666666667,29809,511209.75,855764.083333333,1228219.61111111,17421.5547675335,17725.2397592052,301198.055555556,4272.31284475965,4346.78595051814,170403.25,2417.06737588653,2459.20064675188,84803.9166666667,507846.5,1709944.33333333,1382064.08333333,1593688,2090970.83333333,0.76217610240857,0.0230154053611386,0.375086038042509,0.137827278717301,0.464071277879051
106121080,ST. JOSEPH HOSPITAL - EUREKA,2700 DOLBEER STREET,EUREKA,95501,Humboldt County,ST. JOSEPH HEALTH SYSTEM,7/1/13,6/30/14,10,5070,0,1903,3167,3167,555759,0,253736,302023,211531079,888964404,46086395,198503908,19264724,13184407,90844317,1524849,22353353,17630501,0,49351,10670566,66997477,406457,1054208,12,422.5,0,158.583333333333,263.916666666667,263.916666666667,46313.25,0,21144.6666666667,25168.5833333333,17627589.9166667,74080367,3840532.91666667,16541992.3333333,7570359.75,127070.75,1862779.41666667,1469208.41666667,0,4112.58333333333,889213.833333334,5583123.08333333,33871.4166666667,87850.6666666667,1605393.66666667,1098700.58333333,1762758.99166667,41722.1063116371,22836.9936249346,384053.291666667,9090.01873767258,4975.50862874016,160539.366666667,3799.7483234714,2079.82855878177,37984,3331987.83333333,7697430.5,6560187.58333333,7183514.83333333,10444075.0833333,0.687807658985217,0.0021548039283627,0.37215453810454,0.18902117924714,0.436669478719957
106130699,EL CENTRO REGIONAL MEDICAL CENTER,1415 ROSS AVENUE,EL CENTRO,92243,Imperial County,"CITY OF EL CENTRO, CA",7/1/13,6/30/14,7,4614,0,1371,3243,3243,697985,0,190884,507101,25014295,603810229,4140796,119271062,-2846917,5370955,10392413,1292116,3832854,2631153,0,1106855,1276515,4438185,0,44204,12,384.5,0,114.25,270.25,270.25,58165.4166666667,0,15907,42258.4166666667,2084524.58333333,50317519.0833333,345066.333333333,9939255.16666667,866034.416666667,107676.333333333,319404.5,219262.75,0,92237.9166666667,106376.25,369848.75,0,3683.66666666667,-237243.083333333,447579.583333333,297789.226190476,5421.3903337668,2150.27214051878,49295.1904761905,897.44169917642,355.949998925478,-33891.869047619,-617.017121803208,-244.725918178757,92237.9166666667,538667.25,973710.75,479908.666666667,789025.75,1295498.83333333,0.609051687039986,0.0442488984798492,0.230224517620824,0.258412519721223,0.467114064178103
106130760,PIONEERS MEMORIAL HEALTHCARE DISTRICT,207 WEST LEGION ROAD,BRAWLEY,92227,Imperial County,PIONEERS MEMORIAL HEALTHCARE DISTRICT,7/1/13,6/30/14,6,3994,0,1611,2383,2383,198771,0,93849,104922,30283961,451616076,4557397,90163384,-2894584,1585975,9065441,1106585,5596379,3673783,0,637944,1454660,7723507,108567,917095,12,332.833333333333,0,134.25,198.583333333333,198.583333333333,16564.25,0,7820.75,8743.5,2523663.41666667,37634673,379783.083333333,7513615.33333333,755453.416666667,92215.4166666667,466364.916666667,306148.583333333,0,53162,121221.666666667,643625.583333333,9047.25,76424.5833333333,-241215.333333333,132164.583333333,420610.569444445,7582.36379569354,9141.36196930136,63297.1805555556,1141.06084126189,1375.67260817725,-40202.5555555556,-724.733099649474,-873.744359086587,62209.25,772513.5,847668.833333333,841271.833333333,1095151.58333333,1428511.83333333,0.766638089918985,0.0246503751606337,0.333353420974225,0.306107975769748,0.335888228095393
106141273,NORTHERN INYO HOSPITAL,150 PIONEER LANE,BISHOP,93514,Inyo County,NORTHERN INYO COUNTY LOCAL HOSPITAL DISTRICT,7/1/13,6/30/14,3,1344,0,294,1050,1050,91973,0,30816,61157,17857949,116653462,10529709,68611064,434306,2300534,8171229,110555,1568252,1087765,0,335400,1014990,5016336,253493,299929,12,112,0,24.5,87.5,87.5,7664.41666666667,0,2568,5096.41666666667,1488162.41666667,9721121.83333333,877475.75,5717588.66666667,680935.75,9212.91666666667,130687.666666667,90647.0833333333,0,27950,84582.5,418028,21124.4166666667,24994.0833333333,36192.1666666667,191711.166666667,496054.138888889,13287.1644345238,11649.9074728453,292491.916666667,7834.60491071429,6869.21748774097,12064.0555555556,323.144345238095,283.326193556805,49074.4166666667,221334.75,690148.666666667,527604.583333333,545838,942324.416666667,0.579246372423227,0.0329765193080124,0.354534274904694,0.148730237722148,0.463758968065146
106150706,DELANO REGIONAL MEDICAL CENTER,1401 GARCES HIGHWAY,DELANO,93215,Kern County,CENTRAL CALIFORNIA FOUNDATION FOR HEALTH,1/1/14,12/31/14,4,3021,0,1751,1270,1270,251029,0,117101,133928,13203776,211143731,5104704,90325246,-670772,22805090,1932769,522998,2662067,4424590,908812,0,1053608,1280066,27943,390923,12,251.75,0,145.916666666667,105.833333333333,105.833333333333,20919.0833333333,0,9758.41666666667,11160.6666666667,1100314.66666667,17595310.9166667,425392,7527103.83333333,161064.083333333,43583.1666666667,221838.916666667,368715.833333333,75734.3333333333,0,87800.6666666667,106672.166666667,2328.58333333333,32576.9166666667,-55897.6666666667,1900424.16666667,275078.666666667,4370.66401853691,3155.91648773648,106348,1689.73982125124,1220.10699958969,-13974.4166666667,-222.036411784177,-160.325380732903,78062.9166666667,590554.75,204647.25,227049.75,518971.166666667,581343.5,0.892710018546121,0.0709459930250256,0.206349835077481,0.536714421692704,0.18598975020479
106150722,BAKERSFIELD MEMORIAL HOSPITAL,420 34TH STREET,BAKERSFIELD,93302,Kern County,DIGNITY HEALTH,7/1/13,6/30/14,13,8671,0,4679,3992,3992,868260,0,518595,349665,156444962,1442248553,37868262,372769260,3513972,52165439,35580333,29503533,3691210,25387061,148306,0,5254873,47720830,8011180,1147636,12,722.583333333333,0,389.916666666667,332.666666666667,332.666666666667,72355,0,43216.25,29138.75,13037080.1666667,120187379.416667,3155688.5,31064105,2965027.75,2458627.75,307600.833333333,2115588.41666667,12358.8333333333,0,437906.083333333,3976735.83333333,667598.333333333,95636.3333333333,292831,4347119.91666667,1002852.32051282,18042.3206089263,10810.9295833045,242745.269230769,4367.23123053858,2616.8379517656,22525.4615384615,405.255679852382,242.828553659042,679957.166666667,2423189.25,5423655.5,4510278.25,8550952,4486128.16666667,1.90608731679497,0.0521556328544476,0.345957698529148,0.185869015072534,0.416017653543871
106150736,KERN MEDICAL CENTER,1700 MOUNT VERNON AVENUE,BAKERSFIELD,93306,Kern County,COUNTY OF KERN,7/1/13,6/30/14,8,4089,0,1855,2234,2234,640920,0,421068,219852,60528542,655057091,15303153,261801851,-2490416,4561181,6103140,1222475,10365342,15914835,17626605,0,8071859,1224286,0,0,12,340.75,0,154.583333333333,186.166666666667,186.166666666667,53410,0,35089,18321,5044045.16666667,54588090.9166667,1275262.75,21816820.9166667,508595,101872.916666667,863778.5,1326236.25,1468883.75,0,672654.916666667,102023.833333333,0,0,-207534.666666667,380098.416666667,630505.645833333,14802.7737833211,5666.40535480247,159407.84375,3742.51724137931,1432.61121512825,-25941.8333333333,-609.052580092932,-233.141359296012,1468883.75,2190014.75,610467.916666667,774678.75,1530133,3513912.16666667,0.435449984924211,0.291211458554544,0.153582833698522,0.434178259241731,0.121027448505203
106150761,MERCY HOSPITAL - BAKERSFIELD,2215 TRUXTUN AVENUE,BAKERSFIELD,93301,Kern County,DIGNITY HEALTH,7/1/13,6/30/14,9,7276,0,3087,4189,4189,691916,0,370059,321857,110723734,992934308,29074461,284724233,5577492,38858924,30986881,11157431,1544765,9529852,24915,0,2890354,51248307,1568160,1773069,12,606.333333333333,0,257.25,349.083333333333,349.083333333333,57659.6666666667,0,30838.25,26821.4166666667,9226977.83333333,82744525.6666667,2422871.75,23727019.4166667,2582240.08333333,929785.916666667,128730.416666667,794154.333333334,2076.25,0,240862.833333333,4270692.25,130680,147755.75,464791,3238243.66666667,1025219.75925926,15217.665475536,9601.48925592124,269207.972222222,3995.94021440352,2521.21306632597,51643.4444444445,766.56019791094,483.656281976425,132756.25,922884.75,3512026,4659310.83333333,5994632.5,3232345.33333333,1.85457674901898,0.0143878366674303,0.504966080714005,0.100020263044958,0.380625819573607
106150782,RIDGECREST REGIONAL HOSPITAL,1081 N. CHINA LAKE BLVD,RIDGECREST,93555,Kern County,RIDGECREST REGIONAL HOSPITAL,1/1/14,12/31/14,5,1984,0,518,1466,4622,161609,0,70105,91504,18176542,210546021,7564876,79914386,1641479,1639413,6643780,0,2858591,248184,0,0,8308128,0,117859,0,12,165.333333333333,0,43.1666666666667,122.166666666667,385.166666666667,13467.4166666667,0,5842.08333333333,7625.33333333333,1514711.83333333,17545501.75,630406.333333333,6659532.16666667,553648.333333333,0,238215.916666667,20682,0,0,692344,0,9821.58333333333,0,136789.916666667,136617.75,302942.366666667,9161.56350806452,6748.34025332748,126081.266666667,3812.94153225806,2808.58467040821,27357.9833333333,827.358366935484,609.426083943345,9821.58333333333,258897.916666667,553648.333333333,692344,20682,1494029.83333333,0.0138430970644384,0.00648412662870639,0.457079679952325,0.17092222492045,0.365513968498519
106150788,SAN JOAQUIN COMMUNITY HOSPITAL,2615 CHESTER AVENUE,BAKERSFIELD,93301,Kern County,ADVENTIST HEALTH,1/1/14,12/31/14,17,13396,104,5329,8067,8067,1050120,25441,502380,547740,310689094,1617753285,69340173,352125612,12953319,24385014,39625643,70545977,7802543,21840578,0,0,95636815,70743966,299100,4194472,12,1116.33333333333,8.66666666666667,444.083333333333,672.25,672.25,87510,2120.08333333333,41865,45645,25890757.8333333,134812773.75,5778347.75,29343801,3302136.91666667,5878831.41666667,650211.916666667,1820048.16666667,0,0,7969734.58333333,5895330.5,24925,349539.333333333,1079443.25,2032084.5,1522985.75490196,23192.6764705882,17751.6337561422,339902.808823529,5176.18490594207,3961.84281796366,63496.6617647059,966.954240071663,740.105073705862,24925,2470260.08333333,9180968.33333333,14214604.4166667,13594210.0833333,12296547.75,1.10553062206694,0.000962698742170847,0.549022338711381,0.0954108836533541,0.354604078893094
106164029,ADVENTIST MEDICAL CENTER - HANFORD,115 MALL DRIVE,HANFORD,93232,Kings County,ADVENTIST HEALTH,1/1/14,12/31/14,12,11932,0,6404,5528,9066,1011244,0,366960,644284,78902693,901389850,19447386,225762207,443932,13615905,24804174,2778126,4798098,20153455,0,69387,5023834,20069166,216767,989686,12,994.333333333333,0,533.666666666667,460.666666666667,755.5,84270.3333333333,0,30580,53690.3333333333,6575224.41666667,75115820.8333333,1620615.5,18813517.25,2067014.5,231510.5,399841.5,1679454.58333333,0,5782.25,418652.833333333,1672430.5,18063.9166666667,82473.8333333333,36994.3333333333,1134658.75,547935.368055556,6612.69636272209,4681.52254055401,135051.291666667,1629.8513241703,1153.86905633062,3082.86111111111,37.2051625879987,26.3397557859429,23846.1666666667,2079296.08333333,2298525,2173557.16666667,3589177.83333333,2986046.58333333,1.20198320192538,0.00362666962457162,0.330567753878819,0.316231956747028,0.349573619749582
106171049,ST. HELENA HOSPITAL CLEAR LAKE,15630 18TH AVENUE,CLEARLAKE,95422,Lake County,ADVENTIST HEALTH,1/1/14,12/31/14,2,1946,0,284,1662,1662,58663,0,17671,40992,19622321,215392419,6239216,63551727,1771932,5009928,8304175,76634,0,7581578,0,0,41296,3430713,17112,170813,12,162.166666666667,0,23.6666666666667,138.5,138.5,4888.58333333333,0,1472.58333333333,3416,1635193.41666667,17949368.25,519934.666666667,5295977.25,692014.583333334,6386.16666666667,0,631798.166666667,0,0,3441.33333333333,285892.75,1426,14234.4166666667,147661,417494,817596.708333334,10083.4126413155,20069.5371869833,259967.333333333,3206.17471736896,6381.41520208649,73830.5,910.550873586845,1812.31645159641,1426,631798.166666667,698400.75,303568.5,924077.083333333,711116.333333334,1.29947385542637,0.000872068090212162,0.185646845752855,0.386375189764758,0.427105896392175
106171395,SUTTER LAKESIDE HOSPITAL,5176 HILL ROAD EAST,LAKEPORT,95453,Lake County,SUTTER HEALTH,1/1/14,12/31/14,4,1634,0,387,1247,1247,142590,0,54600,87990,20865930,191603261,6848824,56917338,-605548,-8414433,11153031,36934,737491,4457793,0,0,276141,3952175,79769,172596,12,136.166666666667,0,32.25,103.916666666667,103.916666666667,11882.5,0,4550,7332.5,1738827.5,15966938.4166667,570735.333333334,4743111.5,929419.25,3077.83333333333,61457.5833333333,371482.75,0,0,23011.75,329347.916666667,6647.41666666667,14383,-50462.3333333333,-701202.75,434706.875,12769.847001224,8780.10940458658,142683.833333333,4191.44675642595,2881.89522406901,-12615.5833333333,-370.59241126071,-254.806648432569,6647.41666666667,432940.333333333,932497.083333334,366742.666666667,703908.5,1034919,0.680158060679145,0.00382293049003807,0.210913771875972,0.248984061577893,0.536279236056097
106190017,ALHAMBRA HOSPITAL MEDICAL CENTER,100 SOUTH RAYMOND AVENUE,ALHAMBRA,91802,Los Angeles County,ALHAMBRA HOSPITAL MEDICAL CENTER LP,7/1/13,6/30/14,5,2948,0,661,2287,2287,153240,0,72730,80510,32457456,473018950,6634844,108623187,2044901,13708296,14235153,5332427,2293884,6440956,0,219542,228512,2043860,57720,1605402,12,245.666666666667,0,55.0833333333333,190.583333333333,190.583333333333,12770,0,6060.83333333333,6709.16666666667,2704788,39418245.8333333,552903.666666667,9051932.25,1186262.75,444368.916666667,191157,536746.333333333,0,18295.1666666667,19042.6666666667,170321.666666667,4810,133783.5,170408.416666667,1142358,540957.6,11009.9918588874,12708.4792482381,110580.733333333,2250.62550881954,2597.82458888019,34081.6833333333,693.657055630936,800.666014095537,23105.1666666667,727903.333333333,1630631.66666667,323147.833333333,1169732.08333333,1535055.91666667,0.76201268672569,0.00854232075366597,0.119472518117255,0.269116593734272,0.602868567394808
106190034,ANTELOPE VALLEY HOSPITAL,1600 WEST AVENUE J,LANCASTER,93534,Los Angeles County,ANTELOPE VALLEY HOSPITAL DISTRICT,7/1/13,6/30/14,13,9815,0,6741,3074,3074,888773,0,620904,267869,322140564,1332304283,81045555,338502155,27016733,-174486,57438567,57939811,31904684,46656353,281696,1952159,115623135,4830721,2258157,3255281,12,817.916666666667,0,561.75,256.166666666667,256.166666666667,74064.4166666667,0,51742,22322.4166666667,26845047,111025356.916667,6753796.25,28208512.9166667,4786547.25,4828317.58333333,2658723.66666667,3888029.41666667,23474.6666666667,162679.916666667,9635261.25,402560.083333333,188179.75,271273.416666667,2251394.41666667,-14540.5,2065003.61538462,32821.2495160469,21747.3233772853,519522.788461539,8257.3158430973,5471.28828170973,173184.185897436,2752.59633214468,1823.86726419457,374334.333333333,6546753.08333333,9614864.83333333,10309094.75,9281587,17563460,0.528460052859744,0.0139442606799434,0.384022227638491,0.243871917353445,0.358161594328121
106190053,ST. MARY MEDICAL CENTER - LONG BEACH,1050 LINDEN AVENUE,LONG BEACH,90813,Los Angeles County,DIGNITY HEALTH,7/1/13,6/30/14,9,3492,84,1414,2078,4284,347060,31509,214963,132097,68166143,857595937,16234427,207607375,2943629,-16683406,22392302,7889699,8149248,11622511,0,794044,4838363,11178374,773494,528108,12,291,7,117.833333333333,173.166666666667,357,28921.6666666667,2625.75,17913.5833333333,11008.0833333333,5680511.91666667,71466328.0833333,1352868.91666667,17300614.5833333,1866025.16666667,657474.916666667,679104,968542.583333334,0,66170.3333333333,403196.916666667,931531.166666667,64457.8333333333,44009,245302.416666667,-1390283.83333333,631167.990740741,19520.6595074456,11784.6152826601,150318.768518519,4649.03407789233,2806.62023857546,27255.8240740741,842.96363115693,508.896847807296,130628.166666667,1647646.58333333,2523500.08333333,1378737.08333333,2623719,3056792.91666667,0.858324090485357,0.0229958441392232,0.242713527153795,0.290052482505868,0.444238146201113
