facility.oshpd.id,facility.hospital.name,facility.street.address,facility.city.name,facility.zip.code,facility.county.name,facility.owner,facility.begin.date,facility.end.date,operating.rooms.surgery.recovery.services,operating.rooms.ambulatory.surgery.services,operating.rooms.satellite.ambulatory.surgery.center,surgeries.surgery.recovery.services,surgeries.ambulatory.surgery.services,surgeries.satellite.ambulatory.surgery.center,open.heart.surgeries.surgery.recovery.services,inpatient.surgeries.surgery.recovery.services,inpatient.surgeries.ambulatory.surgery.services,inpatient.surgeries.satellite.ambulatory.surgery.center,outpatient.surgeries.surgery.recovery.services,outpatient.surgeries.ambulatory.surgery.services,outpatient.surgeries.satellite.ambulatory.surgery.center,outpatient.surgeries,surgery.mins.surgery.recovery.services,surgery.mins.ambulatory.surgery.services,surgery.mins.satellite.ambulatory.surgery.center,open.heart.surgery.mins.surgery.recovery.services,inpatient.surgery.mins.surgery.recovery.services,inpatient.surgery.mins.ambulatory.surgery.services,inpatient.surgery.mins.satellite.ambulatory.surgery.center,outpatient.surgery.mins.surgery.recovery.services,outpatient.surgery.mins.ambulatory.surgery.services,outpatient.surgery.mins.satellite.ambulatory.surgery.center,gross.revenue.satellite.ambulatory.surgery.center,gross.revenue.surgery.recovery.services,gross.revenue.ambulatory.surgery.services,gross.revenue.total,net.revenue.satellite.ambulatory.surgery.center,net.revenue.surgery.recovery.services,net.revenue.ambulatory.surgery.services,net.revenue.total,inpatient.gross.revenue.satellite.ambulatory.surgery.center.medicare.traditional,inpatient.gross.revenue.surgery.recovery.services.medicare.traditional,inpatient.gross.revenue.ambulatory.surgery.services.medicare.traditional,outpatient.gross.revenue.satellite.ambulatory.surgery.center.medicare.traditional,outpatient.gross.revenue.surgery.recovery.services.medicare.traditional,outpatient.gross.revenue.ambulatory.surgery.services.medicare.traditional,inpatient.gross.revenue.surgery.recovery.services.medicare.managed,inpatient.gross.revenue.ambulatory.surgery.services.medicare.managed,outpatient.gross.revenue.satellite.ambulatory.surgery.center.medicare.managed,outpatient.gross.revenue.surgery.recovery.services.medicare.managed,outpatient.gross.revenue.ambulatory.surgery.services.medicare.managed,inpatient.gross.revenue.surgery.recovery.services.medical.traditional,inpatient.gross.revenue.ambulatory.surgery.services.medical.traditional,outpatient.gross.revenue.satellite.ambulatory.surgery.center.medical.traditional,outpatient.gross.revenue.surgery.recovery.services.medical.traditional,outpatient.gross.revenue.ambulatory.surgery.services.medical.traditional,inpatient.gross.revenue.surgery.recovery.services.medical.managed,inpatient.gross.revenue.ambulatory.surgery.services.medical.managed,outpatient.gross.revenue.satellite.ambulatory.surgery.center.medical.managed,outpatient.gross.revenue.surgery.recovery.services.medical.managed,outpatient.gross.revenue.ambulatory.surgery.services.medical.managed,inpatient.gross.revenue.surgery.recovery.services.county.indigent.traditional,inpatient.gross.revenue.ambulatory.surgery.services.county.indigent.traditional,outpatient.gross.revenue.satellite.ambulatory.surgery.center.county.indigent.traditional,outpatient.gross.revenue.surgery.recovery.services.county.indigent.traditional,outpatient.gross.revenue.ambulatory.surgery.services.county.indigent.traditional,inpatient.gross.revenue.surgery.recovery.services.county.indigent.managed,inpatient.gross.revenue.ambulatory.surgery.services.county.indigent.managed,outpatient.gross.revenue.surgery.recovery.services.county.indigent.managed,outpatient.gross.revenue.ambulatory.surgery.services.county.indigent.managed,inpatient.gross.revenue.surgery.recovery.services.other.third.parties.traditional,inpatient.gross.revenue.ambulatory.surgery.services.other.third.parties.traditional,outpatient.gross.revenue.satellite.ambulatory.surgery.center.other.third.parties.traditional,outpatient.gross.revenue.surgery.recovery.services.other.third.parties.traditional,outpatient.gross.revenue.ambulatory.surgery.services.other.third.parties.traditional,inpatient.gross.revenue.satellite.ambulatory.surgery.center.other.third.parties.managed,inpatient.gross.revenue.surgery.recovery.services.other.third.parties.managed,inpatient.gross.revenue.ambulatory.surgery.services.other.third.parties.managed,outpatient.gross.revenue.satellite.ambulatory.surgery.center.other.third.parties.managed,outpatient.gross.revenue.surgery.recovery.services.other.third.parties.managed,outpatient.gross.revenue.ambulatory.surgery.services.other.third.parties.managed,inpatient.gross.revenue.surgery.recovery.services.other.indigent,inpatient.gross.revenue.ambulatory.surgery.services.other.indigent,outpatient.gross.revenue.satellite.ambulatory.surgery.center.other.indigent,outpatient.gross.revenue.surgery.recovery.services.other.indigent,outpatient.gross.revenue.ambulatory.surgery.services.other.indigent,inpatient.gross.revenue.surgery.recovery.services.other.payors,inpatient.gross.revenue.ambulatory.surgery.services.other.payors,outpatient.gross.revenue.satellite.ambulatory.surgery.center.other.payors,outpatient.gross.revenue.surgery.recovery.services.other.payors,outpatient.gross.revenue.ambulatory.surgery.services.other.payors,inpatient.gross.revenue.satellite.ambulatory.surgery.center,inpatient.gross.revenue.surgery.recovery.services,inpatient.gross.revenue.ambulatory.surgery.services,inpatient.gross.revenue.total,outpatient.gross.revenue.satellite.ambulatory.surgery.center,outpatient.gross.revenue.surgery.recovery.services,outpatient.gross.revenue.ambulatory.surgery.services,outpatient.gross.revenue.total,net.profit.surgery.recovery.services,net.profit.ambulatory.surgery.services,net.profit.satellite.ambulatory.surgery.center,net.profit.total
106044006,BUTTE COUNTY DEPARTMENT OF BEHAVIORAL HEALTH,592 RIO LINDO AVENUE,CHICO,95926,Butte County,BUTTE COUNTY,7/1/13,6/30/14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106050932,MARK TWAIN MEDICAL CENTER,768 MOUNTAIN RANCH ROAD,SAN ANDREAS,95249,Calaveras County,MARK TWAIN MEDICAL CENTER,7/1/13,6/30/14,2,0,0,1973,0,0,0,259,0,0,1714,0,0,1714,181264,0,0,0,38147,0,0,143117,0,0,0,28315695,0,160379870,0,9653806,0,56374826,0,4737200,0,0,7185341,0,726370,0,0,961343,0,1034494,0,0,2320481,0,560280,0,0,2017600,0,2688,0,0,57741,0,0,0,0,0,470346,0,0,860972,0,0,1338105,0,0,5155831,0,70792,0,0,14598,0,446446,0,0,355067,0,0,9386721,0,61023597,0,18928974,0,99356273,2373896,0,0,1235188
106060870,COLUSA REGIONAL MEDICAL CENTER,199 E. WEBSTER ST.,COLUSA,95932,Colusa County,COLUSA REGIONAL MEDICAL CENTER,4/1/14,3/31/15,2,0,0,465,0,0,0,235,0,0,230,0,0,230,19352,0,0,0,11868,0,0,7484,0,0,0,3464241,0,78559142,0,550912,0,17652932,0,157580,0,0,581212,0,0,0,0,0,0,334768,0,0,343615,0,0,0,0,0,0,116074,0,0,96616,0,0,0,0,0,0,0,0,0,0,0,317295,0,0,840076,0,332048,0,0,344957,0,0,0,0,0,0,0,1257765,0,28689192,0,2206476,0,49869950,-440712,0,0,-4807428
106070904,DOCTOR'S MEDICAL CENTER - SAN PABLO,2000 VALE ROAD,SAN PABLO,94806,Contra Costa County,WEST CONTRA COSTA HEALTH DISTRICT,1/1/15,4/20/15,6,0,0,387,0,0,0,116,0,0,271,0,0,271,38432,0,0,0,16598,0,0,21834,0,0,0,4864736,0,85661283,0,883857,0,21308860,0,668572,0,0,812330,0,120134,0,0,224944,0,55671,0,0,47659,0,359477,0,0,387889,0,0,0,0,0,0,0,0,0,0,552509,0,0,1036409,0,0,179423,0,0,419719,0,0,0,0,0,0,0,0,0,0,0,0,1935786,0,35438793,0,2928950,0,50222490,-1391328,0,0,-5822045
106070934,SUTTER DELTA MEDICAL CENTER,3901 LONE TREE WAY,ANTIOCH,94509,Contra Costa County,SUTTER HEALTH,1/1/14,12/31/14,6,0,0,2639,0,0,0,1565,0,0,1074,0,0,1074,292605,0,0,0,132315,0,0,160290,0,0,0,44501351,0,683922711,0,10869050,0,162237397,0,8274900,0,0,5803543,0,1411997,0,0,1425976,0,2149713,0,0,103192,0,2592934,0,0,967374,0,0,0,0,0,0,0,0,0,0,128701,0,0,591915,0,0,6415555,0,0,13355907,0,217490,0,0,15959,0,285319,0,0,760876,0,0,21476609,0,423700089,0,23024742,0,260222622,1569999,0,0,5555040
106070988,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,1601 YGNACIO VALLEY ROAD,WALNUT CREEK,94598,Contra Costa County,JOHN MUIR HEALTH,1/1/14,12/31/14,13,0,0,14764,0,0,0,10778,0,0,3986,0,0,3986,1072348,0,0,0,854848,0,0,217500,0,0,0,425595075,0,3077839722,0,103774463,0,748089282,0,122073524,0,0,21019489,0,31690708,0,0,5611054,0,11542208,0,0,1146929,0,29242393,0,0,4549581,0,0,0,0,0,0,0,0,0,0,14196663,0,0,2116992,0,0,129024922,0,0,45290680,0,1272,0,0,1999,0,5980902,0,0,2105759,0,0,343752592,0,2315818012,0,81842483,0,762021710,44604840,0,0,86416626
106070990,KAISER FOUNDATION HOSPITALS - WALNUT CREEK,1425 SOUTH MAIN ST.,WALNUT CREEK,94596,Contra Costa County,KAISER FOUNDATION HOSPITALS,1/1/14,12/31/14,13,0,0,13045,0,0,0,1400,0,0,11645,0,0,11645,1292140,0,0,0,195259,0,0,1096881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106071018,JOHN MUIR MEDICAL CENTER - CONCORD CAMPUS,2540 EAST STREET,CONCORD,94520,Contra Costa County,JOHN MUIR HEALTH,1/1/14,12/31/14,9,0,0,5268,0,0,203,3342,0,0,1926,0,0,1926,711478,0,0,63056,551466,0,0,160012,0,0,0,244078711,0,2195318709,0,42031480,0,372084520,0,66194805,0,0,18029422,0,23870426,0,0,5622624,0,4784458,0,0,891963,0,14573558,0,0,4002439,0,0,0,0,0,0,0,0,0,0,10236516,0,0,5157702,0,0,58077741,0,0,26181009,0,2734917,0,0,1816408,0,1144559,0,0,760164,0,0,181616980,0,1398822098,0,62461731,0,796496611,2042600,0,0,4699074
106074017,SAN RAMON REGIONAL MEDICAL CENTER,6001 NORRIS CANYON ROAD,SAN RAMON,94583,Contra Costa County,TENET HEALTHCARE CORPORATION,1/1/14,12/31/14,12,0,0,5712,0,0,39,1576,0,0,4136,0,0,4136,552645,0,0,12675,207930,0,0,344715,0,0,0,94185790,0,669127390,0,21617161,0,152645870,0,10280107,0,0,15014294,0,2732865,0,0,2949590,0,504592,0,0,15637,0,405392,0,0,100304,0,0,0,0,0,0,0,0,0,0,2108152,0,0,1400324,0,0,16223450,0,0,39404585,0,68590,0,0,0,0,137359,0,0,2840549,0,0,32460507,0,385740178,0,61725283,0,283387212,826078,0,0,6672699
106074039,JOHN MUIR BEHAVIORAL HEALTH CENTER,2740 GRANT STREET,CONCORD,94520,Contra Costa County,JOHN MUIR HEALTH,1/1/14,12/31/14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86153472,0,0,0,30789174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63934852,0,0,0,22218620,0,0,0,-1907335
106074097,KAISER FOUNDATION HOSPITALS - ANTIOCH,451 SAND CREEK ROAD,ANTIOCH,94531,Contra Costa County,KAISER FOUNDATION HOSPITAL,1/1/14,12/31/14,9,0,0,7192,0,0,0,2370,0,0,4822,0,0,4822,744575,0,0,0,300269,0,0,444306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106084001,SUTTER COAST HOSPITAL,800 EAST WASHINGTON BOULEVARD,CRESCENT CITY,95531,Del Norte County,SUTTER COAST HOSPITAL,1/1/14,12/31/14,4,6,0,282,1345,0,0,282,0,0,0,1345,0,1345,31065,90045,0,0,31065,0,0,0,90045,0,0,4472147,19898739,211593363,0,1477993,6576305,66407211,0,1102171,0,0,0,9114620,120929,0,0,0,772393,265199,0,0,0,176079,1143737,0,0,0,3235068,0,0,0,0,0,0,0,0,0,986236,0,0,0,3145457,0,691953,0,0,0,2780411,41835,0,0,0,176613,120087,0,0,0,498098,0,4472147,0,73260585,0,0,19898739,138332778,-1264278,4295772,0,9234259
106090793,BARTON MEMORIAL HOSPITAL,2170 SOUTH AVENUE,SOUTH LAKE TAHOE,96150,El Dorado County,BARTON HEALTHCARE SYSTEM,1/1/14,12/31/14,5,0,0,2862,0,0,0,1058,0,0,1804,0,0,1804,506364,0,0,0,156330,0,0,350034,0,0,0,61286131,0,316700590,0,24606832,0,128336253,0,9094071,0,0,5391490,0,698707,0,0,274641,0,1935505,0,0,1888300,0,2196900,0,0,4333050,0,0,0,0,0,0,0,0,0,0,4963401,0,0,8565785,0,0,7195186,0,0,13893110,0,0,0,0,12185,0,464514,0,0,379286,0,0,26548284,0,124882666,0,34737847,0,191817924,14379632,0,0,17126016
106090933,MARSHALL HOSPITAL,1100 MARSHALL WAY,PLACERVILLE,95667,El Dorado County,MARSHALL MEDICAL CENTER,11/1/13,10/31/14,5,5,0,3284,5385,0,0,1058,51,0,2226,5334,0,7560,298383,403312,0,0,141998,3809,0,156385,399503,0,0,81096581,4413943,949695473,0,17099819,930713,168094398,0,20813816,8591,0,12935504,2009551,2539975,1048,0,2016875,313325,3832763,5391,0,4251951,294637,2739378,3853,0,6083306,421539,336337,0,0,429382,24550,0,0,0,0,1241601,2931,0,2817541,249187,0,8416999,19870,0,11336446,1002609,196323,264,0,313281,17964,124270,167,0,670833,38466,0,40241462,42115,412771886,0,40855119,4371828,536923587,8108049,-2074460,0,-2013776
106094002,EL DORADO COUNTY PHF,935-B SPRING STREET,PLACERVILLE,95667,El Dorado County,EL DORADO COUNTY,7/1/13,6/30/14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3092688,0,0,0,3092688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3092688,0,0,0,0,0,0,0,3092688
106100005,CLOVIS COMMUNITY MEDICAL CENTER,2755 HERNDON AVE,CLOVIS,93611,Fresno County,COMMUNITY MEDICAL CENTERS,9/1/13,8/31/14,19,10,0,13269,0,0,0,3079,0,0,10190,0,0,10190,1103220,0,0,0,398580,0,0,704640,0,0,0,142010433,0,933465219,0,35168456,0,224322138,0,14066885,0,0,12760730,0,5059705,0,0,5860494,0,1090081,0,0,1771835,0,4482126,0,0,5142512,0,31384,0,0,0,0,0,0,0,0,380630,0,0,6775206,0,0,25055886,0,0,57609326,0,261395,0,0,432513,0,426487,0,0,803238,0,0,50854579,0,512356427,0,91155854,0,421108792,332465,0,0,14379640
106100697,COALINGA REGIONAL MEDICAL CENTER,1191 PHELPS AVENUE,COALINGA,93210,Fresno County,COALINGA HOSPITAL DISTRICT,7/1/13,6/30/14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32190804,0,0,0,19320904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13882163,0,0,0,18308641,0,0,0,-1123271
106100717,COMMUNITY REGIONAL MEDICAL CENTER,2823 FRESNO STREET,FRESNO,93721,Fresno County,COMMUNITY MEDICAL CENTERS,9/1/13,8/31/14,21,0,0,13047,0,0,478,7781,0,0,5266,0,0,5266,3721920,0,0,124753,2305140,0,0,1416780,0,0,0,250187038,0,3245680703,0,62823854,0,829632720,0,49282448,0,0,8636394,0,13019330,0,0,1713931,0,47349744,0,0,9101658,0,26452082,0,0,13893020,0,0,0,0,0,0,5646883,0,3179525,0,4735147,0,0,407925,0,0,48954269,0,0,12331731,0,1119915,0,0,101457,0,3377041,0,0,884538,0,0,199936859,0,2448109687,0,50250179,0,797571016,16887855,0,0,51572351
106100797,ADVENTIST MEDICAL CENTER REEDLEY,372 WEST CYPRESS AVENUE,REEDLEY,93654,Fresno County,ADVENTIST HEALTH,1/1/14,12/31/14,4,0,0,675,0,0,0,481,0,0,194,0,0,194,45630,0,0,0,31560,0,0,14070,0,0,0,676552,0,159081637,0,224150,0,47213399,0,9284,0,0,7107,0,0,0,0,0,0,3410,0,0,183169,0,88295,0,0,259874,0,0,0,0,0,0,0,0,37,0,139,0,0,1251,0,0,13905,0,0,85044,0,45,0,0,8437,0,16555,0,0,0,0,0,131633,0,38750167,0,544919,0,120331470,-1188892,0,0,-2410525
106100899,SAINT AGNES MEDICAL CENTER,1303 EAST HERNDON AVENUE,FRESNO,93720,Fresno County,TRINITY HEALTH,7/1/13,6/30/14,23,8,0,7653,4383,0,621,4082,0,0,3571,4383,0,7954,883232,210451,0,109889,599230,0,0,284002,210451,0,0,166903638,30542528,1612174034,0,39494322,7272856,410734073,0,54558580,0,0,17352355,13496450,7460803,0,0,446289,517293,4442288,0,0,1985514,838164,7123399,0,0,8647405,5869483,0,0,0,0,0,0,0,0,0,993228,0,0,383252,436717,0,36737199,0,0,22994664,7457177,1257067,0,0,0,1255946,451606,0,0,2069989,671298,0,113024170,0,969239061,0,53879468,30542528,642934973,378608,-2880652,0,24595792
106104023,SAN JOAQUIN VALLEY REHABILITATION HOSPITAL,7173 NORTH SHARON AVE,FRESNO,93720,Fresno County,VIBRA HEALTHCARE LLC,1/1/14,12/31/14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60934676,0,0,0,34737930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53056722,0,0,0,7877954,0,0,0,5126232
106104047,FRESNO SURGICAL HOSPITAL,6125 NORTH FRESNO STREET,FRESNO,93710,Fresno County,FSC HOSPITAL,1/1/14,12/31/14,13,0,0,11329,0,0,0,2186,0,0,9143,0,0,9143,426269,0,0,0,168188,0,0,258081,0,0,0,179852796,0,266151192,0,43401918,0,64436214,0,21710780,0,0,34658398,0,2918500,0,0,7303396,0,0,0,0,322920,0,169000,0,0,3759860,0,0,0,0,0,0,0,0,0,0,3541980,0,0,9293251,0,0,24177400,0,0,71055161,0,0,0,0,0,0,219440,0,0,722710,0,0,52737100,0,109281407,0,127115696,0,156869785,23264473,0,0,5220549
106104062,KAISER FOUNDATION HOSPITALS - FRESNO,7300 N. FRESNO STREET,FRESNO,93720,Fresno County,KAISER FOUNDATION HOSPITALS,1/1/14,12/31/14,8,0,0,8831,0,0,0,1806,0,0,7025,0,0,7025,798271,0,0,0,229693,0,0,568578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106104089,CRESTWOOD PSYCHIATRIC HEALTH FACILITY-FRESNO,4411 E. KINGS CANYON ROAD,FRESNO,93702,Fresno County,"CRESTWOOD BEHAVIORAL HEALTH, INC.",1/1/14,12/31/14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3677334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3677334,0,0,0,0,0,0,0,-3367703
106105029,FRESNO HEART AND SURGICAL HOSPITAL,15 E AUDUBON,FRESNO,93720,Fresno County,COMMUNITY MEDICAL CENTER,9/1/13,8/31/14,5,0,2,3582,0,2207,263,2557,0,0,1025,0,2207,3232,455460,0,132420,71058,373080,0,0,82380,0,132420,12313729,64032939,0,320496048,3214782,16671772,0,83713978,0,18099568,0,2874059,2549400,0,6077036,0,821989,981933,0,445381,0,74932,28323,0,708864,0,34043,53760,0,2066,0,0,0,0,0,0,0,0,290658,0,19220,45364,0,0,27351813,0,8463992,7107659,0,110792,0,8568,27820,0,97544,0,16926,54958,0,0,53183722,0,202445042,12313729,10849217,0,118051006,2166098,0,1127571,3730291
106105051,COALINGA STATE HOSPITAL,24511 W. JAYNE AVENUE,COALINGA,93210,Fresno County,STATE OF CALIFORNIA,7/1/13,6/30/14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204559024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204559024
106540816,TULARE REGIONAL MEDICAL CENTER,869 CHERRY STREET,TULARE,93724,Fresno County,TULARE LOCAL HEALTHCARE DISTRICT,7/1/13,6/30/14,4,0,0,4684,0,0,0,1339,0,0,3345,0,0,3345,235096,0,0,0,99675,0,0,135421,0,0,0,31916726,0,246535141,0,7378382,0,70940185,0,2080064,0,0,4546744,0,209147,0,0,635278,0,3569815,0,0,1335500,0,3822120,0,0,6435850,0,130526,0,0,88030,0,215465,0,201416,0,181210,0,0,472889,0,0,2053658,0,0,5403522,0,21408,0,0,8999,0,413642,0,0,91443,0,0,12697055,0,118503092,0,19219671,0,128032049,493720,0,0,4176676
106110889,GLENN MEDICAL CENTER,1133W. SYCAMORE ST.,WILLOWS,95988,Glenn County,GLENN MEDICAL CENTER,7/1/13,6/30/14,1,0,0,295,0,0,0,10,0,0,285,0,0,285,11152,0,0,0,763,0,0,10389,0,0,0,2465198,0,25871606,0,1083840,0,9817914,0,32666,0,0,514554,0,0,0,0,0,0,10477,0,0,691487,0,0,0,0,0,0,5439,0,0,261552,0,0,0,0,0,89251,0,0,839765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20007,0,0,137833,0,3538527,0,2327365,0,22333079,-409015,0,0,-1526016
106121002,MAD RIVER COMMUNITY HOSPITAL,3800 JANES ROAD,ARCATA,95521,Humboldt County,AMERICAN HOSPITAL MANAGEMENT CORPORATION,7/1/13,6/30/14,3,0,0,1789,0,0,0,635,0,0,1154,0,0,1154,108681,0,0,0,44250,0,0,64431,0,0,0,19158739,0,153299887,0,5746498,0,48817675,0,1776895,0,0,4475143,0,0,0,0,0,0,769577,0,0,653728,0,1484781,0,0,1875895,0,0,0,0,0,0,220513,0,323494,0,1344062,0,0,4873418,0,0,0,0,0,0,0,434246,0,0,87660,0,330465,0,0,508862,0,0,6360539,0,51288956,0,12798200,0,102010931,2082183,0,0,785635
106121031,JEROLD PHELPS COMMUNITY HOSPITAL,733 CEDAR STREET,GARBERVILLE,95542,Humboldt County,SOUTHERN HUMBOLDT COMMUNITY HEALTHCARE DISTRICT,7/1/13,6/30/14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12443497,0,0,0,6600189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2160758,0,0,0,10282739,0,0,0,180141
106121051,REDWOOD MEMORIAL HOSPITAL,3300 RENNER AVENUE,FORTUNA,95540,Humboldt County,ST. JOSEPH HEALTH SYSTEM,7/1/13,6/30/14,3,0,0,2538,0,0,0,355,0,0,2183,0,0,2183,149671,0,0,0,46155,0,0,103516,0,0,0,44215906,0,158125043,0,10843130,0,42602830,0,7832282,0,0,12490624,0,117124,0,0,79302,0,1054417,0,0,967398,0,1166834,0,0,2905509,0,0,0,0,0,0,0,0,384999,0,186368,0,0,1570205,0,0,3464276,0,0,11006212,0,631049,0,0,1599,0,151234,0,0,206474,0,0,14603584,0,65361180,0,29612322,0,92763863,6134517,0,0,10269169
106121080,ST. JOSEPH HOSPITAL - EUREKA,2700 DOLBEER STREET,EUREKA,95501,Humboldt County,ST. JOSEPH HEALTH SYSTEM,7/1/13,6/30/14,10,0,0,5070,0,0,0,1903,0,0,3167,0,0,3167,555759,0,0,0,253736,0,0,302023,0,0,0,211531079,0,888964404,0,46086395,0,198503908,0,45575662,0,0,45268655,0,1113863,0,0,410986,0,10191802,0,0,12161551,0,7130645,0,0,10499856,0,0,0,0,0,0,1973,0,47378,0,4106685,0,0,6563881,0,0,25869919,0,0,41127558,0,136848,0,0,269609,0,263874,0,0,790334,0,0,94391271,0,432515512,0,117139808,0,456448892,19264724,0,0,13184407
106124004,SEMPERVIRENS - PHF,720 WOOD STREET,EUREKA,95501,Humboldt County,"DIRECTOR, MENTAL HEALTH",7/1/13,6/30/14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5631700,0,0,0,5674541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5631700,0,0,0,0,0,0,0,5674541
106130699,EL CENTRO REGIONAL MEDICAL CENTER,1415 ROSS AVENUE,EL CENTRO,92243,Imperial County,"CITY OF EL CENTRO, CA",7/1/13,6/30/14,7,0,0,4614,0,0,0,1371,0,0,3243,0,0,3243,697985,0,0,0,190884,0,0,507101,0,0,0,25014295,0,603810229,0,4140796,0,119271062,0,3073251,0,0,7319162,0,379297,0,0,912819,0,1154796,0,0,2678058,0,631766,0,0,1999387,0,0,0,0,0,0,323190,0,783665,0,372240,0,0,904275,0,0,829352,0,0,3608833,0,0,0,0,0,0,32640,0,0,11564,0,0,6796532,0,230647221,0,18217763,0,373163008,-2846917,0,0,5370955
106130760,PIONEERS MEMORIAL HEALTHCARE DISTRICT,207 WEST LEGION ROAD,BRAWLEY,92227,Imperial County,PIONEERS MEMORIAL HEALTHCARE DISTRICT,7/1/13,6/30/14,6,0,0,3994,0,0,0,1611,0,0,2383,0,0,2383,198771,0,0,0,93849,0,0,104922,0,0,0,30283961,0,451616076,0,4557397,0,90163384,0,2998589,0,0,6066852,0,584437,0,0,522148,0,3273487,0,0,2322892,0,1947668,0,0,1726115,0,0,0,0,0,0,309628,0,328316,0,317371,0,0,1137289,0,0,2571253,0,0,5152254,0,87854,0,0,20713,0,715830,0,0,201265,0,0,12806117,0,177435173,0,17477844,0,274180903,-2894584,0,0,1585975
106141273,NORTHERN INYO HOSPITAL,150 PIONEER LANE,BISHOP,93514,Inyo County,NORTHERN INYO COUNTY LOCAL HOSPITAL DISTRICT,7/1/13,6/30/14,3,0,0,1344,0,0,0,294,0,0,1050,0,0,1050,91973,0,0,0,30816,0,0,61157,0,0,0,17857949,0,116653462,0,10529709,0,68611064,0,3654714,0,0,4516515,0,53471,0,0,57084,0,807962,0,0,760290,0,509702,0,0,578063,0,0,0,0,0,0,6180,0,329220,0,496137,0,0,518853,0,0,1938811,0,0,3077525,0,76345,0,0,177148,0,192356,0,0,107573,0,0,7735678,0,36028442,0,10122271,0,80625020,434306,0,0,2300534
